symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number,exit_level,hard_stop_915
KEI,LONG,2026-04-20T10:27:54.799470,2026-04-20T12:02:36.479503,4890.0,4939.4,10,493.99999999999636,1.0102249488752482,PROFIT_TRAILING_STOP_5MIN,94,1.0102249488752482,NORMAL_3RD_OI_WITH_STRONG_BULLISH,99,3,4830.5,4782.0
TORNTPOWER,LONG,2026-04-20T10:03:01.946004,2026-04-20T15:00:11.302676,1618.2,1616.3,30,-57.00000000000273,-0.1174144110740385,EOD_EXIT,297,0.7910023482882186,NORMAL_3RD_OI_WITH_STRONG_BULLISH,69,1,,
BHEL,LONG,2026-04-20T10:27:54.526190,2026-04-20T15:00:11.303290,332.11,327.65,150,-669.0000000000055,-1.3429285477703279,EOD_EXIT,272,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,193,2,,
KFINTECH,LONG,2026-04-20T11:03:24.492227,2026-04-20T15:00:11.303836,977.4,979.4,51,102.0,0.20462451401677922,EOD_EXIT,236,1.2124002455494192,NORMAL_3RD_OI_WITH_STRONG_BULLISH,65,4,,
MANKIND,LONG,2026-04-20T11:03:24.859606,2026-04-20T15:00:11.304394,2160.0,2151.1,23,-204.7000000000021,-0.4120370370370412,EOD_EXIT,236,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,64,5,,
BLUESTARCO,LONG,2026-04-20T11:51:27.357344,2026-04-20T15:00:11.304977,1910.5,1894.4,26,-418.59999999999764,-0.8427113321120079,EOD_EXIT,188,0.3716304632295163,NORMAL_3RD_OI_WITH_STRONG_BULLISH,286,6,,
