symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason
WIPRO,2026-04-17T09:40:42.805859,2026-04-17T10:57:23.798610,204.3,205.23,244,SHORT,-226.91999999999473,-0.45521292217326403,HARD_STOP_LOSS_915,76,0.4552129221732779,205.0,205.0,True,STRONG_BEARISH,BEARISH,UNKNOWN
KALYANKJIL,2026-04-17T10:44:17.927454,2026-04-17T11:23:12.281881,427.45,421.2,116,SHORT,725.0,1.4621593168791671,PROFIT_TRAILING_STOP_5MIN,38,2.6318867703825006,419.65,441.7,True,STRONG_BEARISH,BEARISH,UNKNOWN
