symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason,scenario,signal_type,leveraged_exposure,rule_triggered,return_pct,entry_order_id,exit_order_id,trade_completed,trade_number,zerodha_symbol,transaction_costs_applied,oi_signal_strength,oi_atm_strike,hybrid_oi_change_pct,hybrid_price_change_pct,confluence_strength,confluence_time_gap_seconds,trailing_stop_high,previous_candle_high,final_holding_minutes,final_profit_pct,system_version
FEDERALBNK,2026-01-14T09:28:37.044811,2026-01-14T09:52:03.024945,245.95,244.0,203,SHORT,395.8499999999977,0.7928440739987757,PROFIT_TRAILING_STOP_5MIN,23,0.8131734092295182,244.5,248.5,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
POLYCAB,2026-01-14T09:37:16.218710,2026-01-14T12:21:08.808201,7405.0,7374.5,6,SHORT,183.0,0.411883862255233,PROFIT_TRAILING_STOP_5MIN,163,0.6347062795408508,7376.5,7450.0,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
KALYANKJIL,10:34,2026-01-14T15:31:03.574691,475.7,480.9,105,SHORT,-546.0,,MANUAL_STOP,295,0.0,,,True,STRONG_BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,-5.46,260114190571015,SIM17683848652304,2026-01-14T15:31:05.820634,3.0,KALYANKJIL,False,4.02,500.0,2.3,-3.51,0.0,0.0,476.3,476.3,295.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
