symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason,scenario,signal_type,leveraged_exposure,rule_triggered,return_pct,entry_order_id,exit_order_id,trade_completed,trade_number,zerodha_symbol,transaction_costs_applied,oi_signal_strength,oi_atm_strike,hybrid_oi_change_pct,hybrid_price_change_pct,confluence_strength,confluence_time_gap_seconds,trailing_stop_high,previous_candle_high,final_holding_minutes,final_profit_pct,system_version
TCS,2026-04-10T09:27:51.134638,2026-04-10T09:52:10.950590,2539.8,2512.2,19,SHORT,524.4000000000069,1.0866997401370329,PROFIT_TRAILING_STOP_5MIN,24,1.2638790455941555,2514.8,2565.8,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
NAUKRI,2026-04-10T10:18:24.602898,2026-04-10T10:59:14.827255,976.4,971.15,51,SHORT,267.75,0.5376894715280623,PROFIT_TRAILING_STOP_5MIN,40,0.7271609995903342,972.15,1004.9,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
MPHASIS,09:51,2026-04-10T14:59:08.160040,2300.8,2325.6,21,SHORT,-520.8,,EOD_EXIT,306,0.26512517385258877,,,True,BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,-5.21,CONFLUENCE_PAPER_MPHASIS_1775794971,CONFLUENCE_PAPER_EXIT_MPHASIS_1775813348,2026-04-10T14:59:08.507527,2.0,MPHASIS,False,3.03,2300.0,2.07,-2.96,0.0,0.0,2304.0,2304.0,306.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
FORCEMOT,10:50,2026-04-10T14:59:08.160040,21882.0,22503.0,2,SHORT,-1242.0,,EOD_EXIT,247,0.3290375651220181,,,True,STRONG_BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,-12.42,CONFLUENCE_PAPER_FORCEMOT_1775798512,CONFLUENCE_PAPER_EXIT_FORCEMOT_1775813350,2026-04-10T14:59:10.277979,4.0,FORCEMOT,False,4.08,22000.0,3.41,-0.23,0.0,0.0,21895.0,21895.0,247.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
