symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason
ETERNAL,2026-02-24T09:48:00.090954,2026-02-24T10:07:09.795863,259.95,259.7,192,SHORT,48.0,0.09617234083477592,PROFIT_TRAILING_STOP_5MIN,19,0.5000961723408391,259.8,264.9,True,BEARISH,BEARISH,UNKNOWN
CHOLAFIN,2026-02-24T10:48:14.705421,2026-02-24T11:03:23.487051,1695.7,1699.0,29,SHORT,-95.69999999999868,-0.19460989561832603,HARD_STOP_LOSS_915,15,0.07076723477030403,1698.0,1698.0,True,STRONG_BEARISH,BEARISH,UNKNOWN
INDUSTOWER,2026-02-24T09:37:18.672198,2026-02-24T12:19:00.163441,468.9,465.15,106,SHORT,397.5,0.799744081893794,PROFIT_TRAILING_STOP_5MIN,161,0.821070590744288,465.75,472.05,True,BEARISH,BEARISH,UNKNOWN
SBICARD,2026-02-24T09:43:55.130131,2026-02-24T12:33:24.656849,767.5,764.7,65,SHORT,181.99999999999704,0.3648208469055315,PROFIT_TRAILING_STOP_5MIN,169,0.508143322475567,764.5,778.0,True,BEARISH,EXTREME_BEARISH,UNKNOWN
PNBHOUSING,2026-02-24T09:36:14.982270,2026-02-24T12:36:09.225756,826.2,825.25,60,SHORT,57.00000000000273,0.1149842653110682,PROFIT_TRAILING_STOP_5MIN,179,0.756475429678044,821.45,838.0,True,STRONG_BEARISH,EXTREME_BEARISH,UNKNOWN
KALYANKJIL,2026-02-24T10:05:58.371166,2026-02-24T14:51:18.599645,401.1,404.05,124,SHORT,-365.7999999999986,-0.7354774370481149,HARD_STOP_LOSS_915,285,0.24931438544003987,403.6,403.6,True,BEARISH,BEARISH,UNKNOWN
