symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number
JSWENERGY,LONG,2026-03-12T11:04:32.699690,2026-03-12T15:00:16.557498,517.15,521.95,96,460.80000000000655,0.928163975635709,EOD_EXIT,235,2.0980373199265245,NORMAL_3RD_OI_WITH_STRONG_BULLISH,163,1
COALINDIA,LONG,2026-03-12T11:04:33.042564,2026-03-12T15:00:16.558094,464.3,468.5,107,449.3999999999988,0.9045875511522697,EOD_EXIT,235,2.0676286883480435,NORMAL_3RD_OI_WITH_STRONG_BULLISH,117,2
ASTRAL,LONG,2026-03-12T11:35:11.422966,2026-03-12T15:00:16.558668,1703.3,1684.7,29,-539.3999999999974,-1.0919978864556983,EOD_EXIT,205,0.01174191275759088,NORMAL_3RD_OI_WITH_STRONG_BULLISH,143,3
ABB,LONG,2026-03-12T11:41:46.810053,2026-03-12T15:00:16.559233,6372.5,6408.0,7,248.5,0.557081208316987,EOD_EXIT,198,0.8160062769713613,NORMAL_3RD_OI_WITH_STRONG_BULLISH,161,4
SUPREMEIND,LONG,2026-03-12T11:45:27.213538,2026-03-12T15:00:16.559752,4025.1,4043.3,12,218.40000000000327,0.4521626791881015,EOD_EXIT,194,0.7428386872375865,NORMAL_3RD_OI_WITH_STRONG_BULLISH,75,5
