symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number,exit_level,hard_stop_915
IREDA,LONG,2026-01-05T11:30:20.904896,2026-01-05T11:30:23.724176,144.8,144.8,345,0.0,0.0,HARD_STOP_LOSS_915,0,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,39,6,147.45,147.45
AMBER,LONG,2026-01-05T10:23:29.531688,2026-01-05T12:36:54.035241,6691.0,6758.5,7,472.5,1.00881781497534,PROFIT_TRAILING_STOP_5MIN,133,1.00881781497534,NORMAL_3RD_OI_WITH_STRONG_BULLISH,83,3,6575.0,6501.0
BLUESTARCO,LONG,2026-01-05T09:58:52.183249,2026-01-05T15:00:00.913141,1805.3,1855.0,27,1341.9000000000012,2.7530050407134574,EOD_EXIT,301,3.8885503794383234,NORMAL_3RD_OI_WITH_STRONG_BULLISH,61,1,,
UNIONBANK,LONG,2026-01-05T10:08:37.199617,2026-01-05T15:00:00.913717,160.49,161.95,311,454.05999999999364,0.9097140008723158,EOD_EXIT,291,1.5328057822917187,NORMAL_3RD_OI_WITH_STRONG_BULLISH,63,2,,
VOLTAS,LONG,2026-01-05T10:50:29.072956,2026-01-05T15:00:00.914289,1471.8,1475.7,33,128.700000000003,0.26498165511619043,EOD_EXIT,249,1.168637043076508,NORMAL_3RD_OI_WITH_STRONG_BULLISH,165,4,,
PGEL,LONG,2026-01-05T10:59:46.785648,2026-01-05T15:00:00.914834,617.4,633.35,80,1276.0000000000036,2.583414318108203,EOD_EXIT,240,4.227405247813415,NORMAL_3RD_OI_WITH_STRONG_BULLISH,125,5,,
NESTLEIND,LONG,2026-01-05T11:52:02.031311,2026-01-05T15:00:00.915387,1310.9,1316.2,38,201.39999999999827,0.4043023876725878,EOD_EXIT,187,0.6407811427263608,NORMAL_3RD_OI_WITH_STRONG_BULLISH,290,7,,
