symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason
COLPAL,2026-01-30T09:31:58.849392,2026-01-30T09:32:00.031512,2096.7,2096.7,23,SHORT,0.0,0.0,HARD_STOP_LOSS_915,0,0.0,2083.0,2083.0,True,BEARISH,BEARISH,UNKNOWN
NATIONALUM,2026-01-30T09:26:51.256042,2026-01-30T09:37:36.603393,396.35,397.15,126,SHORT,-100.79999999999427,-0.20184180648415653,PROFIT_TRAILING_STOP_5MIN,10,1.6778100163996552,396.4,413.9,True,STRONG_BEARISH,BEARISH,UNKNOWN
VEDL,2026-01-30T09:24:16.059264,2026-01-30T09:42:05.613965,722.1,718.3,69,SHORT,262.2000000000047,0.5262429026450725,PROFIT_TRAILING_STOP_5MIN,17,2.063426118266165,721.8,755.0,True,STRONG_BEARISH,BEARISH,UNKNOWN
HUDCO,2026-01-30T09:51:47.924735,2026-01-30T10:11:22.551177,194.85,194.13,256,SHORT,184.3199999999997,0.36951501154734356,PROFIT_TRAILING_STOP_5MIN,19,0.5183474467539086,194.39,197.9,True,BEARISH,BEARISH,UNKNOWN
HINDALCO,2026-01-30T09:37:28.996068,2026-01-30T10:17:19.740306,977.0,969.75,51,SHORT,369.75,0.7420675537359263,PROFIT_TRAILING_STOP_5MIN,39,0.9723643807574206,970.7,1000.0,True,STRONG_BEARISH,BEARISH,UNKNOWN
OIL,2026-01-30T10:20:45.826309,2026-01-30T11:23:04.622336,504.75,502.85,99,SHORT,188.09999999999775,0.3764239722634923,PROFIT_TRAILING_STOP_5MIN,62,0.8320950965824643,502.85,515.05,True,STRONG_BEARISH,BEARISH,UNKNOWN
