symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number
WAAREEENER,LONG,2026-01-22T09:38:46.798318,2026-01-22T15:31:01.498983,2660.9,2658,18,-52.2,-0.108985682,SESSION_END,352,1.334135067082566,NORMAL_3RD_OI_WITH_STRONG_BULLISH,50,1
OFSS,LONG,2026-01-22T09:41:59.949524,2026-01-22T15:31:01.499635,7879.5,7971.5,6,552,1.1675867758106477,SESSION_END,349,1.1675867758106477,NORMAL_3RD_OI_WITH_STRONG_BULLISH,56,2
CANBK,LONG,2026-01-22T09:52:10.426158,2026-01-22T15:31:01.500303,155.5,154.88,321,-199.02,-0.398713826,SESSION_END,338,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,89,3
TECHM,LONG,2026-01-22T09:57:37.646483,2026-01-22T15:31:01.503298,1709.6,1695.01,29,423.11,0.8539,SESSION_END,333,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,34,4
