symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number
SBIN,LONG,2026-02-09T09:24:13.887951,2026-02-09T15:01:00.310199,1132.3,1145.2,44,567.600000000004,1.1392740439812852,EOD_EXIT,336,1.192263534399011,NORMAL_3RD_OI_WITH_STRONG_BULLISH,11,1
KALYANKJIL,LONG,2026-02-09T09:27:41.970642,2026-02-09T15:01:00.310787,418.25,436.75,119,2201.5,4.423191870890616,EOD_EXIT,333,5.618649133293484,NORMAL_3RD_OI_WITH_STRONG_BULLISH,18,2
GODREJCP,LONG,2026-02-09T09:46:36.811801,2026-02-09T15:01:00.311375,1181.5,1192.0,42,441.0,0.8887008040626322,EOD_EXIT,314,1.066440964875151,NORMAL_3RD_OI_WITH_STRONG_BULLISH,39,3
BLUESTARCO,LONG,2026-02-09T10:01:36.454720,2026-02-09T15:01:00.311914,1914.9,1936.8,26,569.3999999999965,1.1436628544571446,EOD_EXIT,299,1.2794401796438455,NORMAL_3RD_OI_WITH_STRONG_BULLISH,125,4
INDIANB,LONG,2026-02-09T10:21:07.688316,2026-02-09T15:01:00.312439,902.3,902.1,55,-10.999999999996248,-0.0221655768591302,EOD_EXIT,279,0.8921644685803025,NORMAL_3RD_OI_WITH_STRONG_BULLISH,83,5
BANKINDIA,LONG,2026-02-09T10:21:08.086916,2026-02-09T15:01:00.312958,169.85,169.11,294,-217.55999999999432,-0.4356785398881252,EOD_EXIT,279,0.37091551368854603,NORMAL_3RD_OI_WITH_STRONG_BULLISH,83,6
INDUSINDBK,LONG,2026-02-09T10:40:22.559802,2026-02-09T15:01:00.313509,934.4,927.0,53,-392.1999999999988,-0.7919520547945181,EOD_EXIT,260,0.1712328767123312,NORMAL_3RD_OI_WITH_STRONG_BULLISH,67,7
APLAPOLLO,LONG,2026-02-09T11:44:15.558810,2026-02-09T15:01:00.314853,2240.8,2238.5,22,-50.600000000004,-0.10264191360229301,EOD_EXIT,196,0.06694037843627275,NORMAL_3RD_OI_WITH_STRONG_BULLISH,351,8
