symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason,scenario,signal_type,leveraged_exposure,rule_triggered,return_pct,entry_order_id,exit_order_id,trade_completed,trade_number,zerodha_symbol,transaction_costs_applied,oi_signal_strength,oi_atm_strike,hybrid_oi_change_pct,hybrid_price_change_pct,confluence_strength,confluence_time_gap_seconds,trailing_stop_high,previous_candle_high,final_holding_minutes,final_profit_pct,system_version
POLICYBZR,2026-02-03T09:47:09.559446,2026-02-03T12:15:18.142444,1496.8,1474.4,33,SHORT,739.1999999999955,1.4965259219668534,PROFIT_TRAILING_STOP_5MIN,148,1.6368252271512562,1477.7,1625.0,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
DABUR,10:12,2026-02-03T14:59:56.717849,496.4,500.55,100,SHORT,-415.0,,EOD_EXIT,286,0.13094278807412918,,,True,BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,-4.15,260203190844686,260203192353660,2026-02-03T14:59:57.211078,2.0,DABUR,False,1.46,530.0,2.09,-0.37,0.0,0.0,496.6,496.6,286.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
