symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number,exit_level,hard_stop_915
TORNTPOWER,LONG,2026-02-19T09:58:38.208940,2026-02-19T09:58:41.422605,1518.0,1518.0,32,0.0,0.0,HARD_STOP_LOSS_915,0,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,69,3,1518.4,1518.4
INDIANB,LONG,2026-02-19T11:58:10.488956,2026-02-19T12:03:09.873196,943.6,939.15,52,-231.40000000000236,-0.4715981348028874,HARD_STOP_LOSS_915,4,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,179,9,939.45,939.45
KEI,LONG,2026-02-19T10:04:50.657203,2026-02-19T12:14:45.017089,4614.6,4604.9,10,-97.00000000000728,-0.21020240107486515,HARD_STOP_LOSS_915,129,0.546092835782079,NORMAL_3RD_OI_WITH_STRONG_BULLISH,47,4,4606.9,4606.9
SHREECEM,LONG,2026-02-19T11:42:28.904837,2026-02-19T12:49:41.710006,26925.0,26515.0,1,-410.0,-1.522748375116063,HARD_STOP_LOSS_915,67,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,249,8,26535.0,26535.0
MCX,LONG,2026-02-19T10:49:36.083191,2026-02-19T13:37:09.898801,2413.2,2391.2,20,-440.0,-0.9116525774904691,HARD_STOP_LOSS_915,167,0.29007127465605836,NORMAL_3RD_OI_WITH_STRONG_BULLISH,92,5,2398.5,2398.5
AUBANK,LONG,2026-02-19T09:50:54.013382,2026-02-19T14:03:00.667977,1034.9,1017.2,48,-849.6000000000022,-1.7103101748961296,HARD_STOP_LOSS_915,252,0.2947144651657121,NORMAL_3RD_OI_WITH_STRONG_BULLISH,4,2,1019.0,1019.0
TORNTPHARM,LONG,2026-02-19T09:43:20.957304,2026-02-19T15:00:59.173373,4245.6,4236.7,11,-97.900000000006,-0.20962879216130922,EOD_EXIT,317,0.1271905031090926,NORMAL_3RD_OI_WITH_STRONG_BULLISH,38,1,,
RBLBANK,LONG,2026-02-19T10:52:44.532059,2026-02-19T15:00:59.173821,335.0,334.45,149,-81.9500000000017,-0.16417910447761533,EOD_EXIT,248,1.4925373134328357,NORMAL_3RD_OI_WITH_STRONG_BULLISH,208,6,,
TIINDIA,LONG,2026-02-19T10:52:44.947405,2026-02-19T15:00:59.174237,2507.5,2504.6,19,-55.10000000000173,-0.11565304087737152,EOD_EXIT,248,0.4785643070787637,NORMAL_3RD_OI_WITH_STRONG_BULLISH,85,7,,
