entry_time,signal_type,option_type,direction,nifty_ref_spot,nifty_target_spot,nifty_sl_spot,instrument,inst_key,entry_price,qty,capital_used,status,exit_time,niftybees_exit_price,nifty_exit_spot,nifty_spot_move,pnl_per_unit,total_pnl,pnl_pct,exit_reason
2026-04-06 09:19:08.888172,BULLISH,CE,BUY,22624.85,22644.85,22604.85,NIFTYBEES,NSE_EQ|INF204KB14I2,256.39,3900,999921.0,CLOSED,2026-04-06 09:19:24.192723,256.64,22645.15,20.30000000000291,0.25,975.0,0.09750770310854558,TARGET_HIT
2026-04-06 09:25:11.781117,BEARISH,PE,SELL,22656.6,22636.6,22676.6,NIFTYBEES,NSE_EQ|INF204KB14I2,256.86,3893,999955.9800000001,CLOSED,2026-04-06 09:27:16.488417,256.68,22631.25,-25.349999999998545,0.18000000000000682,700.7400000000266,0.07007708479327525,TARGET_HIT
2026-04-06 09:34:15.809692,BULLISH,CE,BUY,22678.65,22698.65,22658.65,NIFTYBEES,NSE_EQ|INF204KB14I2,256.95,3891,999792.45,CLOSED,2026-04-06 09:35:45.685585,257.19,22698.95,20.299999999999272,0.2400000000000091,933.8400000000354,0.09340338587274143,TARGET_HIT
2026-04-06 09:43:16.980629,BEARISH,PE,SELL,22609.8,22589.8,22629.8,NIFTYBEES,NSE_EQ|INF204KB14I2,256.38,3900,999882.0,CLOSED,2026-04-06 09:45:18.532701,256.6,22635.85,26.049999999999272,-0.22000000000002728,-858.0000000001064,-0.08581012559483084,STOP_LOSS
2026-04-06 09:52:19.031735,BEARISH,PE,SELL,22582.95,22562.95,22602.95,NIFTYBEES,NSE_EQ|INF204KB14I2,256.0,3906,999936.0,CLOSED,2026-04-06 10:01:06.150668,255.53,22562.9,-20.049999999999272,0.46999999999999886,1835.8199999999956,0.18359374999999956,TARGET_HIT
2026-04-06 10:07:23.189686,BEARISH,PE,SELL,22618.15,22598.15,22638.15,NIFTYBEES,NSE_EQ|INF204KB14I2,256.13,3904,999931.52,CLOSED,2026-04-06 10:18:39.348146,256.63,22643.95,25.799999999999272,-0.5,-1952.0,-0.19521336821145513,STOP_LOSS
2026-04-06 10:25:26.240295,BULLISH,CE,BUY,22643.05,22663.05,22623.05,NIFTYBEES,NSE_EQ|INF204KB14I2,256.6,3897,999970.2000000001,CLOSED,2026-04-06 10:26:31.121946,256.47,22620.55,-22.5,-0.12999999999999545,-506.6099999999823,-0.050662509742788554,STOP_LOSS
2026-04-06 10:34:29.850144,BEARISH,PE,SELL,22633.35,22613.35,22653.35,NIFTYBEES,NSE_EQ|INF204KB14I2,256.52,3898,999914.96,CLOSED,2026-04-06 10:37:51.829447,256.67,22653.5,20.150000000001455,-0.1500000000000341,-584.700000000133,-0.0584749727116927,STOP_LOSS
2026-04-06 10:43:31.236534,BULLISH,CE,BUY,22633.35,22653.35,22613.35,NIFTYBEES,NSE_EQ|INF204KB14I2,256.55,3897,999775.3500000001,CLOSED,2026-04-06 10:44:48.499516,256.7,22653.9,20.55000000000291,0.14999999999997726,584.5499999999114,0.05846813486648889,TARGET_HIT
2026-04-06 10:55:38.430342,BEARISH,PE,SELL,22614.35,22594.35,22634.35,NIFTYBEES,NSE_EQ|INF204KB14I2,256.3,3901,999826.3,CLOSED,2026-04-06 10:56:42.915092,256.43,22634.55,20.200000000000728,-0.12999999999999545,-507.12999999998226,-0.05072181037846096,STOP_LOSS
2026-04-06 11:01:42.439513,BULLISH,CE,BUY,22612.85,22632.85,22592.85,NIFTYBEES,NSE_EQ|INF204KB14I2,256.34,3901,999982.3399999999,CLOSED,2026-04-06 11:03:48.958116,256.12,22589.5,-23.349999999998545,-0.21999999999997044,-858.2199999998847,-0.08582351564327473,STOP_LOSS
2026-04-06 11:13:41.707923,BEARISH,PE,SELL,22554.95,22534.95,22574.95,NIFTYBEES,NSE_EQ|INF204KB14I2,255.72,3910,999865.2,CLOSED,2026-04-06 11:18:40.595085,256.13,22596.15,41.20000000000073,-0.4099999999999966,-1603.0999999999867,-0.16033161270139082,STOP_LOSS
2026-04-06 11:28:44.567848,BULLISH,CE,BUY,22625.2,22645.2,22605.2,NIFTYBEES,NSE_EQ|INF204KB14I2,256.5,3898,999837.0,CLOSED,2026-04-06 11:32:11.033300,256.25,22604.55,-20.650000000001455,-0.25,-974.5,-0.09746588693957114,STOP_LOSS
2026-04-06 11:40:52.865450,BULLISH,CE,BUY,22631.1,22651.1,22611.1,NIFTYBEES,NSE_EQ|INF204KB14I2,256.5,3898,999837.0,CLOSED,2026-04-06 11:47:04.410065,256.6,22651.8,20.700000000000728,0.10000000000002274,389.80000000008863,0.038986354775837326,TARGET_HIT
2026-04-06 11:55:57.147867,BULLISH,CE,BUY,22668.3,22688.3,22648.3,NIFTYBEES,NSE_EQ|INF204KB14I2,256.9,3892,999854.7999999999,CLOSED,2026-04-06 11:56:49.976126,256.99,22688.4,20.100000000002183,0.09000000000003183,350.2800000001239,0.035033086804216365,TARGET_HIT
2026-04-06 12:01:57.206662,BULLISH,CE,BUY,22682.45,22702.45,22662.45,NIFTYBEES,NSE_EQ|INF204KB14I2,257.13,3889,999978.57,CLOSED,2026-04-06 12:13:04.072898,256.9,22660.25,-22.200000000000728,-0.2300000000000182,-894.4700000000707,-0.08944891689029603,STOP_LOSS
2026-04-06 12:20:03.085995,BEARISH,PE,SELL,22659.7,22639.7,22679.7,NIFTYBEES,NSE_EQ|INF204KB14I2,256.89,3892,999815.88,CLOSED,2026-04-06 12:20:23.540520,256.92,22683.0,23.299999999999272,-0.03000000000002956,-116.76000000011504,-0.011678150181022834,STOP_LOSS
