symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number,exit_level,hard_stop_915
ALKEM,LONG,2026-02-27T10:01:40.234340,2026-02-27T10:01:40.569365,5705.5,5705.5,8,0.0,0.0,HARD_STOP_LOSS_915,0,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,35,1,5723.0,5723.0
PETRONET,LONG,2026-02-27T10:50:01.016307,2026-02-27T15:00:00.986461,323.75,324.15,154,61.5999999999965,0.12355212355211653,EOD_EXIT,249,0.7876447876447911,NORMAL_3RD_OI_WITH_STRONG_BULLISH,105,2,,
OIL,LONG,2026-02-27T10:52:14.580888,2026-02-27T15:00:00.987140,482.25,488.25,103,618.0,1.244167962674961,EOD_EXIT,247,1.7107309486780715,NORMAL_3RD_OI_WITH_STRONG_BULLISH,47,3,,
TIINDIA,LONG,2026-02-27T11:27:59.231983,2026-02-27T15:00:00.987781,2720.0,2752.2,18,579.5999999999967,1.183823529411758,EOD_EXIT,212,1.183823529411758,NORMAL_3RD_OI_WITH_STRONG_BULLISH,187,4,,
