symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason,scenario,signal_type,leveraged_exposure,rule_triggered,return_pct,entry_order_id,exit_order_id,trade_completed,trade_number,zerodha_symbol,transaction_costs_applied,oi_signal_strength,oi_atm_strike,hybrid_oi_change_pct,hybrid_price_change_pct,confluence_strength,confluence_time_gap_seconds,trailing_stop_high,previous_candle_high,final_holding_minutes,final_profit_pct,system_version
HINDPETRO,2026-03-12T09:36:35.996408,2026-03-12T09:49:15.099500,374.8,377.4,133,SHORT,-345.79999999999546,-0.6937033084311541,HARD_STOP_LOSS_915,12,0.26680896478121663,376.4,376.4,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
JUBLFOOD,2026-03-12T09:50:08.732777,2026-03-12T10:26:08.303682,455.55,452.65,109,SHORT,316.1000000000037,0.6365931291845097,PROFIT_TRAILING_STOP_5MIN,35,0.7134233344309077,453.95,470.0,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
BHARATFORG,2026-03-12T10:01:47.386012,2026-03-12T13:43:27.200365,1732.0,1790.5,28,SHORT,-1638.0,-3.3775981524249423,HARD_STOP_LOSS_915,221,0.36951501154734934,1790.1,1790.1,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
AMBER,09:48,2026-03-12T14:59:38.168077,6973.0,6929.5,7,SHORT,304.5,,EOD_EXIT,309,1.0325541373870644,,,True,STRONG_BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,3.04,CONFLUENCE_PAPER_AMBER_1773289185,CONFLUENCE_PAPER_EXIT_AMBER_1773307778,2026-03-12T14:59:38.525289,2.0,AMBER,False,3.9,7000.0,2.47,-4.65,0.0,0.0,6976.5,6976.5,309.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
INDUSINDBK,10:49,2026-03-12T14:59:38.168077,832.45,831.9,60,SHORT,33.0,,EOD_EXIT,248,0.4444711394077777,,,True,BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,0.33,CONFLUENCE_PAPER_INDUSINDBK_1773292868,CONFLUENCE_PAPER_EXIT_INDUSINDBK_1773307779,2026-03-12T14:59:39.037271,5.0,INDUSINDBK,False,2.19,900.0,2.1,-4.95,0.0,0.0,832.8,832.8,248.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
