symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason,scenario,signal_type,leveraged_exposure,rule_triggered,return_pct,entry_order_id,exit_order_id,trade_completed,trade_number,zerodha_symbol,transaction_costs_applied,oi_signal_strength,oi_atm_strike,hybrid_oi_change_pct,hybrid_price_change_pct,confluence_strength,confluence_time_gap_seconds,trailing_stop_high,previous_candle_high,final_holding_minutes,final_profit_pct,system_version
PPLPHARMA,2026-01-29T09:59:32.204754,2026-01-29T09:59:32.874797,157.65,157.65,317,SHORT,0.0,0.0,HARD_STOP_LOSS_915,0,0.0,153.0,153.0,True,STRONG_BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
PERSISTENT,2026-01-29T10:00:40.434141,2026-01-29T10:53:31.331968,6040.0,6021.5,8,SHORT,148.0,0.30629139072847683,PROFIT_TRAILING_STOP_5MIN,52,0.6125827814569537,6013.5,6213.0,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
KPITTECH,2026-01-29T10:13:02.292690,2026-01-29T12:46:32.146513,1085.0,1082.1,46,SHORT,133.40000000000418,0.2672811059907918,PROFIT_TRAILING_STOP_5MIN,153,1.8433179723502304,1080.0,1110.1,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
MARUTI,09:27,2026-01-29T14:59:46.986138,14472.0,14508.0,3,SHORT,-108.0,,EOD_EXIT,330,0.3869541182974019,,,True,BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,-1.08,260129190211173,260129191915408,2026-01-29T14:59:47.448682,1.0,MARUTI,False,2.49,16000.0,3.94,-2.74,0.0,0.0,14496.0,14496.0,330.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
