symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number
TORNTPHARM,LONG,2026-02-16T09:40:16.457689,2026-02-16T15:00:27.528251,4306.6,4259.0,11,-523.600000000004,-1.1052802674964093,EOD_EXIT,320,0.33901453582871527,NORMAL_3RD_OI_WITH_STRONG_BULLISH,71,1
GODREJCP,LONG,2026-02-16T09:43:59.831986,2026-02-16T15:00:27.528865,1202.6,1205.6,41,123.0,0.24945950440711795,EOD_EXIT,316,1.4219191751205835,NORMAL_3RD_OI_WITH_STRONG_BULLISH,45,2
GMRAIRPORT,LONG,2026-02-16T10:06:10.964571,2026-02-16T15:00:27.529534,99.56,100.24,502,341.35999999999626,0.6830052229811095,EOD_EXIT,294,1.767778224186411,NORMAL_3RD_OI_WITH_STRONG_BULLISH,114,3
KFINTECH,LONG,2026-02-16T11:46:31.341634,2026-02-16T15:00:27.530091,1031.9,1002.2,48,-1425.6000000000022,-2.8781858707239114,EOD_EXIT,193,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,231,4
