symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number
WAAREEENER,LONG,2026-04-09T09:47:55.872993,2026-04-09T15:00:07.069255,3171.5,3214.4,15,643.5000000000014,1.3526722371117796,EOD_EXIT,312,1.4693362762099924,NORMAL_3RD_OI_WITH_STRONG_BULLISH,55,1
POWERINDIA,LONG,2026-04-09T10:25:41.036794,2026-04-09T15:00:07.069911,26480.0,27125.0,1,645.0,2.435800604229607,EOD_EXIT,274,3.0777945619335347,NORMAL_3RD_OI_WITH_STRONG_BULLISH,23,2
ANGELONE,LONG,2026-04-09T10:29:04.125376,2026-04-09T15:00:07.070521,273.0,281.6,183,1573.8000000000043,3.1501831501831585,EOD_EXIT,271,3.992673992673984,NORMAL_3RD_OI_WITH_STRONG_BULLISH,41,3
MAZDOCK,LONG,2026-04-09T10:43:53.415669,2026-04-09T15:00:07.071099,2444.2,2433.0,20,-223.99999999999636,-0.4582276409459054,EOD_EXIT,256,0.8673594632190603,NORMAL_3RD_OI_WITH_STRONG_BULLISH,113,4
CDSL,LONG,2026-04-09T11:24:46.580569,2026-04-09T15:00:07.071756,1280.4,1277.5,39,-113.10000000000355,-0.22649172133708925,EOD_EXIT,215,1.1012183692595994,NORMAL_3RD_OI_WITH_STRONG_BULLISH,35,5
UNIONBANK,LONG,2026-04-09T11:24:48.585861,2026-04-09T15:00:07.072303,187.1,184.42,267,-715.5600000000018,-1.432389096739715,EOD_EXIT,215,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,75,6
