symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason,scenario,signal_type,leveraged_exposure,rule_triggered,return_pct,entry_order_id,exit_order_id,trade_completed,trade_number,zerodha_symbol,transaction_costs_applied,oi_signal_strength,oi_atm_strike,hybrid_oi_change_pct,hybrid_price_change_pct,confluence_strength,confluence_time_gap_seconds,trailing_stop_high,previous_candle_high,final_holding_minutes,final_profit_pct,system_version
NAUKRI,2026-01-22T10:36:19.258241,2026-01-22T11:24:07.520103,1330.8,1319.4,37,SHORT,421.79999999999495,0.8566275924255984,PROFIT_TRAILING_STOP_5MIN,47,1.0069131349564069,1320.0,1388.0,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
IIFL,2026-01-22T10:37:01.015872,2026-01-22T11:36:58.659643,593.05,590.5,84,SHORT,214.19999999999618,0.4299806087176384,PROFIT_TRAILING_STOP_5MIN,59,0.8430992327796982,590.8,637.0,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
MUTHOOTFIN,2026-01-22T10:13:55.328677,2026-01-22T11:51:34.064362,3819.7,3778.1,13,SHORT,540.7999999999988,1.089090766290544,PROFIT_TRAILING_STOP_5MIN,97,1.494881796999762,3777.5,3945.0,True,STRONG_BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
ETERNAL,2026-01-22T10:32:56.297619,2026-01-22T14:22:11.361185,278.45,276.65,179,SHORT,322.20000000000203,0.646435625785603,PROFIT_TRAILING_STOP_5MIN,229,0.8619141677141238,276.65,305.0,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
KEI,10:11,2026-01-22T15:31:02.886298,3748.6,3853.2,13,SHORT,-1359.8,,MANUAL_STOP,318,0.14405378007789818,,,True,BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,-13.6,260122190581880,SIM17690760653530,2026-01-22T15:31:05.630331,1.0,KEI,False,0.67,4100.0,3.54,-5.12,0.0,0.0,3750.0,3750.0,318.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
