symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number
BHARATFORG,LONG,2026-02-13T10:30:31.658235,2026-02-13T15:00:23.566622,1755.1,1746.9,28,-229.5999999999949,-0.46720984559283335,EOD_EXIT,269,0.9515127343171356,NORMAL_3RD_OI_WITH_STRONG_BULLISH,87,1
BAJFINANCE,LONG,2026-02-13T10:46:06.029380,2026-02-13T15:00:23.567208,1010.85,1019.55,49,426.29999999999666,0.8606618192610112,EOD_EXIT,254,1.1030321016965896,NORMAL_3RD_OI_WITH_STRONG_BULLISH,54,2
TORNTPHARM,LONG,2026-02-13T11:45:53.637492,2026-02-13T15:00:23.567786,4101.0,4093.3,12,-92.39999999999782,-0.18775908315044668,EOD_EXIT,194,0.7071445988783224,NORMAL_3RD_OI_WITH_STRONG_BULLISH,213,3
