symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason,scenario,signal_type,leveraged_exposure,rule_triggered,return_pct,entry_order_id,exit_order_id,trade_completed,trade_number,zerodha_symbol,transaction_costs_applied,oi_signal_strength,oi_atm_strike,hybrid_oi_change_pct,hybrid_price_change_pct,confluence_strength,confluence_time_gap_seconds,trailing_stop_high,previous_candle_high,final_holding_minutes,final_profit_pct,system_version
TATAELXSI,2026-01-08T09:58:30.064732,2026-01-08T10:44:04.819086,5769.5,5681.5,8,SHORT,704.0,1.5252621544327931,PROFIT_TRAILING_STOP_5MIN,45,1.6465898258081288,5689.0,5925.0,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
TORNTPOWER,2026-01-08T09:41:25.814548,2026-01-08T11:08:26.942986,1384.7,1382.5,36,SHORT,79.20000000000164,0.15887917960569403,PROFIT_TRAILING_STOP_5MIN,87,0.5055246623817433,1380.7,1406.6,True,STRONG_BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
KPITTECH,2026-01-08T10:22:40.795784,2026-01-08T11:10:31.851779,1206.5,1194.0,41,SHORT,512.5,1.0360547036883547,PROFIT_TRAILING_STOP_5MIN,47,1.1935350186489921,1193.9,1214.0,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
TCS,10:30,2026-01-08T14:59:53.747428,3195.0,3206.0,15,SHORT,-165.0,,EOD_EXIT,268,0.39436619718309573,,,True,BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,-1.65,260108190562737,260108191736696,2026-01-08T14:59:54.752282,4.0,TCS,False,0.14,3300.0,2.39,-2.94,0.0,0.0,3198.0,3198.0,268.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
BRITANNIA,10:31,2026-01-08T14:59:53.747428,5980.5,6041.5,8,SHORT,-488.0,,EOD_EXIT,267,0.4765487835465262,,,True,BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,-4.88,260108190566316,260108191736956,2026-01-08T14:59:57.133949,5.0,BRITANNIA,False,3.07,6300.0,2.95,-3.15,0.0,0.0,5985.5,5985.5,267.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
