symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason,scenario,signal_type,leveraged_exposure,rule_triggered,return_pct,entry_order_id,exit_order_id,trade_completed,trade_number,zerodha_symbol,transaction_costs_applied,oi_signal_strength,oi_atm_strike,hybrid_oi_change_pct,hybrid_price_change_pct,confluence_strength,confluence_time_gap_seconds,trailing_stop_high,previous_candle_high,final_holding_minutes,final_profit_pct,system_version
NAUKRI,2026-02-12T10:11:31.612426,2026-02-12T10:55:23.263773,1137.4,1135.0,43,SHORT,103.20000000000391,0.21100756110428087,PROFIT_TRAILING_STOP_5MIN,43,0.5890627747494325,1134.7,1161.5,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
HINDUNILVR,2026-02-12T10:53:08.457894,2026-02-12T11:26:18.335520,2405.1,2367.3,20,SHORT,755.9999999999945,1.571660222028179,PROFIT_TRAILING_STOP_5MIN,33,2.0539686499521888,2363.6,2476.5,True,STRONG_BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
DIVISLAB,2026-02-12T10:29:07.057266,2026-02-12T11:38:20.169015,6255.0,6237.5,7,SHORT,122.5,0.2797761790567546,PROFIT_TRAILING_STOP_5MIN,69,0.5355715427657874,6234.0,6448.0,True,STRONG_BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
OIL,2026-02-12T09:48:06.630472,2026-02-12T13:19:01.283570,477.7,475.1,104,SHORT,270.39999999999645,0.5442746493615169,PROFIT_TRAILING_STOP_5MIN,210,0.6594096713418416,476.05,489.1,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
MPHASIS,09:53,2026-02-12T14:59:49.822511,2472.0,2469.4,20,SHORT,52.0,,EOD_EXIT,304,0.28721682847896074,,,True,BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,0.52,CONFLUENCE_PAPER_MPHASIS_1770870298,CONFLUENCE_PAPER_EXIT_MPHASIS_1770888590,2026-02-12T14:59:50.134962,2.0,MPHASIS,False,1.11,2700.0,2.16,-4.3,0.0,0.0,2474.4,2474.4,304.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
