symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason
INFY,2026-02-20T09:37:46.776097,2026-02-20T10:17:32.187684,1352.7,1360.8,36,SHORT,-291.5999999999967,-0.5988023952095741,HARD_STOP_LOSS_915,39,0.3104901308494156,1359.2,1359.2,True,STRONG_BEARISH,BEARISH,UNKNOWN
MPHASIS,2026-02-20T10:50:06.942528,2026-02-20T10:50:08.231199,2382.5,2382.5,20,SHORT,0.0,0.0,HARD_STOP_LOSS_915,0,0.0,2369.5,2369.5,True,STRONG_BEARISH,BEARISH,UNKNOWN
BHARTIARTL,2026-02-20T10:11:02.703553,2026-02-20T11:16:28.288123,1976.0,1990.5,25,SHORT,-362.5,-0.7338056680161943,HARD_STOP_LOSS_915,65,0.010121457489880843,1989.7,1989.7,True,BEARISH,BEARISH,UNKNOWN
UPL,2026-02-20T10:32:45.643682,2026-02-20T13:27:14.586861,754.35,747.55,66,SHORT,448.8000000000045,0.9014383243852413,PROFIT_TRAILING_STOP_5MIN,174,1.2328494730562827,747.05,760.4,True,BEARISH,BEARISH,UNKNOWN
IOC,2026-02-20T10:23:14.038062,2026-02-20T14:02:30.749139,172.85,173.9,289,SHORT,-303.4500000000033,-0.6074631183106807,HARD_STOP_LOSS_915,219,0.2082730691350797,173.83,173.83,True,BEARISH,BEARISH,UNKNOWN
