symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number,exit_level,hard_stop_915
OIL,LONG,2026-02-20T11:42:53.208838,2026-02-20T11:42:56.291172,476.0,476.0,105,0.0,0.0,HARD_STOP_LOSS_915,0,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,91,6,480.05,480.05
ICICIPRULI,LONG,2026-02-20T10:30:51.443226,2026-02-20T15:00:37.225722,657.9,653.25,75,-348.7499999999983,-0.7067943456452315,EOD_EXIT,269,1.0183918528651839,NORMAL_3RD_OI_WITH_STRONG_BULLISH,69,1,,
ABB,LONG,2026-02-20T10:37:21.226321,2026-02-20T15:00:37.226422,6111.5,6004.5,8,-856.0,-1.7507976765114948,EOD_EXIT,263,2.1516812566473043,NORMAL_3RD_OI_WITH_STRONG_BULLISH,277,2,,
SIEMENS,LONG,2026-02-20T10:40:47.499227,2026-02-20T15:00:37.226923,3212.9,3230.0,15,256.49999999999864,0.5322294500295655,EOD_EXIT,259,2.860344237293414,NORMAL_3RD_OI_WITH_STRONG_BULLISH,111,3,,
GAIL,LONG,2026-02-20T10:53:55.917433,2026-02-20T15:00:37.228491,169.53,167.85,294,-493.920000000002,-0.9909750486639572,EOD_EXIT,246,0.24774376216598093,NORMAL_3RD_OI_WITH_STRONG_BULLISH,71,4,,
CGPOWER,LONG,2026-02-20T11:21:21.200454,2026-02-20T15:00:37.228970,710.2,715.9,70,398.9999999999952,0.8025908194874587,EOD_EXIT,219,0.9785975781469912,NORMAL_3RD_OI_WITH_STRONG_BULLISH,53,5,,
