symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number,exit_level,hard_stop_915
KPITTECH,LONG,2026-01-08T10:10:13.803376,2026-01-08T10:50:28.055671,1213.6,1196.7,41,-692.8999999999944,-1.3925510876730278,HARD_STOP_LOSS_915,40,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,38,2,1201.5,1201.5
CGPOWER,LONG,2026-01-08T09:58:47.793622,2026-01-08T12:03:59.242184,657.8,636.85,76,-1592.1999999999948,-3.1848586196412185,HARD_STOP_LOSS_915,125,0.12161751292187113,NORMAL_3RD_OI_WITH_STRONG_BULLISH,10,1,638.0,638.0
