entry_time,sensex_signal,sensex_spot,sensex_atm,entry_strike,option_type,entry_price,exit_target,stop_loss,original_stop_loss,trailing_active,lot_size,quantity_lots,capital_deployed,instrument_key,status,exit_time,exit_price,pnl_per_lot,total_pnl,pnl_pct,holding_minutes,exit_reason,type
16:00.0,BEARISH,75909.07,75900,76200,PE,418.75,452.25,422.9375,355.9375,TRUE,20,11,92125,BSE_FO|846177,CLOSED,17:00.0,422.9375,4.1875,921.25,1,1,TRAILING_SL,v4
19:00.0,BEARISH,75907.94,75900,76200,PE,418.5,451.98,355.725,355.725,FALSE,20,11,92070,BSE_FO|846177,CLOSED,25:00.0,355.725,-62.775,-13810.5,-15,6,STOP_LOSS,v4
27:00.0,BEARISH,76035.55,76000,76300,PE,435.15,469.962,439.5015,369.8775,TRUE,20,11,95733,BSE_FO|846030,CLOSED,28:00.0,439.5015,4.3515,957.33,1,1,TRAILING_SL,v4
32:00.0,BEARISH,76040.12,76000,76300,PE,418.1,451.548,422.281,355.385,TRUE,20,11,91982,BSE_FO|846030,CLOSED,33:00.0,422.281,4.181,919.82,1,1,TRAILING_SL,v4
35:00.0,BEARISH,75988.5,76000,76300,PE,456,492.48,460.56,387.6,TRUE,20,10,91200,BSE_FO|846030,CLOSED,39:00.0,460.56,4.56,912,1,4,TRAILING_SL,v4
40:00.0,BEARISH,75951.03,76000,76300,PE,472.45,510.246,401.5825,401.5825,FALSE,20,10,94490,BSE_FO|846030,CLOSED,46:00.0,443.5,-28.95,-5790,-6.127633,6,TIME_EXIT,v4
48:00.0,BEARISH,76035.54,76000,76300,PE,424.6,458.568,360.91,360.91,FALSE,20,11,93412,BSE_FO|846030,CLOSED,52:00.0,360.91,-63.69,-14011.8,-15,4,STOP_LOSS,v4
54:00.0,BULLISH,76208.86,76200,75900,CE,472.15,509.922,476.8715,401.3275,TRUE,20,10,94430,BSE_FO|845671,CLOSED,57:00.0,476.8715,4.7215,944.3,1,3,TRAILING_SL,v4
59:00.0,BULLISH,76334.63,76300,76000,CE,506.6,547.128,430.61,430.61,FALSE,20,9,91188,BSE_FO|846004,CLOSED,01:00.0,430.61,-75.99,-13678.2,-15,2,STOP_LOSS,v4
02:00.0,BULLISH,76302.13,76300,76000,CE,481.15,519.642,408.9775,408.9775,FALSE,20,10,96230,BSE_FO|846004,CLOSED,05:00.0,408.9775,-72.1725,-14434.5,-15,3,STOP_LOSS,v4
07:00.0,BEARISH,76145.13,76100,76400,PE,418.5,451.98,422.685,355.725,TRUE,20,11,92070,BSE_FO|846213,CLOSED,08:00.0,422.685,4.185,920.7,1,1,TRAILING_SL,v4
10:00.0,BEARISH,76186.03,76200,76500,PE,487,525.96,491.87,413.95,TRUE,20,10,97400,BSE_FO|846064,CLOSED,11:00.0,491.87,4.87,974,1,1,TRAILING_SL,v4
18:00.0,BEARISH,76054.43,76100,76400,PE,474.9,512.892,403.665,403.665,FALSE,20,10,94980,BSE_FO|846213,CLOSED,24:00.0,453.85,-21.05,-4210,-4.432512,6,TIME_EXIT,v4
26:00.0,BULLISH,76255.99,76300,76000,CE,440.85,476.118,445.2585,374.7225,TRUE,20,11,96987,BSE_FO|846004,CLOSED,27:00.0,445.2585,4.4085,969.87,1,1,TRAILING_SL,v4
29:00.0,BULLISH,76262.16,76300,76000,CE,431.75,466.29,366.9875,366.9875,FALSE,20,11,94985,BSE_FO|846004,CLOSED,30:00.0,366.9875,-64.7625,-14247.75,-15,1,STOP_LOSS,v4
31:00.0,BEARISH,76147.46,76100,76400,PE,389.1,420.228,330.735,330.735,FALSE,20,12,93384,BSE_FO|846213,CLOSED,33:00.0,330.735,-58.365,-14007.6,-15,2,STOP_LOSS,v4
34:00.0,BULLISH,76312.94,76300,76000,CE,462.25,499.23,466.8725,392.9125,TRUE,20,10,92450,BSE_FO|846004,CLOSED,35:00.0,466.8725,4.6225,924.5,1,1,TRAILING_SL,v4
45:00.0,BULLISH,76349.37,76300,76000,CE,489.5,528.66,494.395,416.075,TRUE,20,10,97900,BSE_FO|846004,CLOSED,46:00.0,494.395,4.895,979,1,1,TRAILING_SL,v4
50:00.0,BEARISH,76280.82,76300,76600,PE,442.6,478.008,447.026,376.21,TRUE,20,11,97372,BSE_FO|845915,CLOSED,52:00.0,447.026,4.426,973.72,1,2,TRAILING_SL,v4
56:00.0,BEARISH,76351.22,76400,76700,PE,464.75,501.93,395.0375,395.0375,FALSE,20,10,92950,BSE_FO|846101,CLOSED,58:00.0,395.0375,-69.7125,-13942.5,-15,2,STOP_LOSS,v4
58:00.0,BULLISH,76452.18,76500,76200,CE,427.05,461.214,431.3205,362.9925,TRUE,20,11,93951,BSE_FO|846047,CLOSED,01:00.0,431.3205,4.2705,939.51,1,3,TRAILING_SL,v4
01:00.0,BULLISH,76511.35,76500,76200,CE,436.55,471.474,440.9155,371.0675,TRUE,20,11,96041,BSE_FO|846047,CLOSED,02:00.0,440.9155,4.3655,960.41,1,1,TRAILING_SL,v4
04:00.0,BULLISH,76557.54,76600,76300,CE,413,446.04,417.13,351.05,TRUE,20,12,99120,BSE_FO|845897,CLOSED,05:00.0,417.13,4.13,991.2,1,1,TRAILING_SL,v4
07:00.0,BULLISH,76470.11,76500,76200,CE,407.95,440.586,412.0295,346.7575,TRUE,20,12,97908,BSE_FO|846047,CLOSED,10:00.0,412.0295,4.0795,979.08,1,3,TRAILING_SL,v4
12:00.0,BULLISH,76473.54,76500,76200,CE,409.1,441.828,413.191,347.735,TRUE,20,12,98184,BSE_FO|846047,CLOSED,13:00.0,413.191,4.091,981.84,1,1,TRAILING_SL,v4
15:00.0,BEARISH,76463.07,76500,76800,PE,431.05,465.534,435.3605,366.3925,TRUE,20,11,94831,BSE_FO|845956,CLOSED,17:00.0,435.3605,4.3105,948.31,1,2,TRAILING_SL,v4
17:00.0,BULLISH,76467.4,76500,76200,CE,402.7,434.916,342.295,342.295,FALSE,20,12,96648,BSE_FO|846047,CLOSED,18:00.0,342.295,-60.405,-14497.2,-15,1,STOP_LOSS,v4
20:00.0,BEARISH,76271.97,76300,76600,PE,446.7,482.436,451.167,379.695,TRUE,20,11,98274,BSE_FO|845915,CLOSED,21:00.0,451.167,4.467,982.74,1,1,TRAILING_SL,v4
23:00.0,BEARISH,76230.42,76200,76500,PE,390.4,421.632,331.84,331.84,FALSE,20,12,93696,BSE_FO|846064,CLOSED,24:00.0,331.84,-58.56,-14054.4,-15,1,STOP_LOSS,v4
25:00.0,BEARISH,76306.54,76300,76600,PE,419.7,453.276,356.745,356.745,FALSE,20,11,92334,BSE_FO|845915,CLOSED,31:00.0,424.5,4.8,1056,1.143674,6,TIME_EXIT,v4
31:00.0,BULLISH,76254.03,76300,76000,CE,400.15,432.162,404.1515,340.1275,TRUE,20,12,96036,BSE_FO|846004,CLOSED,33:00.0,404.1515,4.0015,960.36,1,2,TRAILING_SL,v4
36:00.0,BULLISH,76306.04,76300,76000,CE,417.9,451.332,422.079,355.215,TRUE,20,11,91938,BSE_FO|846004,CLOSED,39:00.0,422.079,4.179,919.38,1,3,TRAILING_SL,v4
42:00.0,BEARISH,76310.33,76300,76600,PE,392.25,423.63,333.4125,333.4125,FALSE,20,12,94140,BSE_FO|845915,CLOSED,46:00.0,333.4125,-58.8375,-14121,-15,4,STOP_LOSS,v4
47:00.0,BULLISH,76382.14,76400,76100,CE,399.85,431.838,339.8725,339.8725,FALSE,20,12,95964,BSE_FO|846195,CLOSED,49:00.0,339.8725,-59.9775,-14394.6,-15,2,STOP_LOSS,v4
50:00.0,BEARISH,76295.28,76300,76600,PE,384.8,415.584,327.08,327.08,FALSE,20,12,92352,BSE_FO|845915,CLOSED,56:00.0,327.08,-57.72,-13852.8,-15,6,STOP_LOSS,v4
01:00.0,BULLISH,76431.84,76400,76100,CE,450.4,486.432,454.904,382.84,TRUE,20,11,99088,BSE_FO|846195,CLOSED,03:00.0,454.904,4.504,990.88,1,2,TRAILING_SL,v4
