symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number,exit_level,hard_stop_915
OIL,LONG,2026-01-30T09:28:43.093401,2026-01-30T11:17:21.410486,510.65,500.8,97,-955.4499999999966,-1.9289141290512026,HARD_STOP_LOSS_915,108,0.6756095172819045,NORMAL_3RD_OI_WITH_STRONG_BULLISH,3,1,502.0,502.0
NESTLEIND,LONG,2026-01-30T09:43:43.656671,2026-01-30T15:00:58.902317,1315.3,1333.2,38,680.2000000000035,1.3609062571276584,EOD_EXIT,317,1.7486504979852504,NORMAL_3RD_OI_WITH_STRONG_BULLISH,19,2,,
PGEL,LONG,2026-01-30T10:01:38.808371,2026-01-30T15:00:58.902754,556.15,547.75,89,-747.599999999998,-1.5103838892385109,EOD_EXIT,299,1.1687494381012318,NORMAL_3RD_OI_WITH_STRONG_BULLISH,23,3,,
AMBER,LONG,2026-01-30T10:40:45.940893,2026-01-30T15:00:58.903139,5842.0,5719.0,8,-984.0,-2.105443341321465,EOD_EXIT,260,0.20540910647038688,NORMAL_3RD_OI_WITH_STRONG_BULLISH,175,4,,
SAMMAANCAP,LONG,2026-01-30T11:01:31.446485,2026-01-30T15:00:58.903562,149.87,148.47,333,-466.20000000000186,-0.9341429238673555,EOD_EXIT,239,1.6547674651364446,NORMAL_3RD_OI_WITH_STRONG_BULLISH,55,5,,
BRITANNIA,LONG,2026-01-30T11:14:10.082732,2026-01-30T15:00:58.903977,5860.0,5860.0,8,0.0,0.0,EOD_EXIT,226,0.15358361774744025,NORMAL_3RD_OI_WITH_STRONG_BULLISH,51,6,,
