entry_time,nifty_signal,nifty_spot,sensex_atm,entry_strike,option_type,entry_price,exit_target,stop_loss,lot_size,quantity_lots,capital_deployed,instrument_key,status,exit_time,exit_price,pnl_per_lot,total_pnl,pnl_pct,holding_minutes,exit_reason,type
2026-02-25 09:15:54.221,BULLISH,25553.85,82600,82300,CE,565.85,611.12,480.97,20,8,90536.0,BSE_FO|1161837,CLOSED,2026-02-25 09:16:22.038,566.00,0.15,24.00,0.03,1,TRAILING_SL,v2
2026-02-25 09:18:58.216,BULLISH,25553.50,82700,82300,CE,573.85,619.76,487.77,20,8,91816.0,BSE_FO|1161837,CLOSED,2026-02-25 09:20:13.156,621.05,47.20,7552.00,8.23,2,TARGET_HIT,v2
2026-02-25 09:21:58.137,BULLISH,25565.05,82700,82400,CE,554.80,599.18,471.58,20,9,99864.0,BSE_FO|1161837,CLOSED,2026-02-25 09:27:36.796,601.10,46.30,8334.00,8.35,6,TARGET_HIT,v2
2026-02-25 09:27:43.048,BULLISH,25592.50,82800,82500,CE,523.60,565.49,445.06,20,9,94248.0,BSE_FO|1161837,CLOSED,2026-02-25 09:43:06.498,444.65,-78.95,-14211.0,-15.08,16,STOP_LOSS,v2
2026-02-25 09:43:12.246,BULLISH,25570,82700,82400,CE,521.55,563.27,443.32,20,9,93879.0,BSE_FO|1161837,CLOSED,2026-02-25 09:47:38.732,563.50,41.95,7551.00,8.04,4,TARGET_HIT,v2
2026-02-25 09:55:04.828,BULLISH,25580,82700,82400,CE,530.35,572.78,450.80,20,9,95463.0,BSE_FO|1161837,CLOSED,2026-02-25 09:58:07.426,576.90,46.55,8379.00,8.78,3,TARGET_HIT,v2
2026-02-25 09:58:14.526,BULLISH,25590,82800,82500,CE,503.00,543.24,427.55,20,9,90540.0,BSE_FO|1161837,CLOSED,2026-02-25 10:13:12.077,545.30,42.30,7614.00,8.41,15,TARGET_HIT,v2
2026-02-25 10:13:18.073,BULLISH,25600,82900,82600,CE,478.00,516.24,406.30,20,10,95600.0,BSE_FO|1161837,CLOSED,2026-02-25 10:16:05.765,517.15,39.15,7830.00,8.19,3,TARGET_HIT,v2
2026-02-25 10:16:11.484,BULLISH,25610,82900,82600,CE,512.50,553.50,435.63,20,9,92250.0,BSE_FO|1161837,CLOSED,2026-02-25 10:18:31.851,515.40,2.90,522.00,0.57,2,TRAILING_SL,v2
2026-02-25 10:19:15.328,BULLISH,25600,82900,82600,CE,505.30,545.72,429.51,20,9,90954.0,BSE_FO|1161837,CLOSED,2026-02-25 10:47:59.329,428.90,-76.40,-13752.0,-15.12,28,STOP_LOSS,v2
2026-02-25 10:48:05.142,BULLISH,25590,82800,82500,CE,494.10,533.63,419.99,20,10,98820.0,BSE_FO|1161837,CLOSED,2026-02-25 10:50:03.150,495.90,1.80,360.00,0.36,2,TRAILING_SL,v2
2026-02-25 11:37:37.847,BULLISH,25580,82700,82400,CE,524.80,566.78,446.08,20,9,94464.0,BSE_FO|1161837,CLOSED,2026-02-25 11:48:02.972,529.00,4.20,756.00,0.80,11,TRAILING_SL,v2
2026-02-25 12:13:49.133,BULLISH,25560,82700,82400,CE,487.45,526.45,414.33,20,10,97490.0,BSE_FO|1161837,CLOSED,2026-02-25 12:19:10.261,491.50,4.05,810.00,0.83,6,TRAILING_SL,v2
2026-02-25 12:19:16.487,BULLISH,25550,82700,82400,CE,494.80,534.38,420.58,20,10,98960.0,BSE_FO|1161837,CLOSED,2026-02-25 12:32:40.732,420.45,-74.35,-14870.0,-15.03,13,STOP_LOSS,v2
