symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number,exit_level,hard_stop_915
PNBHOUSING,LONG,2026-03-11T10:38:09.899091,2026-03-11T12:37:13.504773,800.2,789.0,62,-694.4000000000028,-1.3996500874781361,HARD_STOP_LOSS_915,119,0.3436640839790052,NORMAL_3RD_OI_WITH_STRONG_BULLISH,44,2,790.0,790.0
SUPREMEIND,LONG,2026-03-11T09:50:36.413992,2026-03-11T13:36:11.599252,3996.0,4037.3,12,495.6000000000022,1.033533533533538,PROFIT_TRAILING_STOP_5MIN,225,1.033533533533538,NORMAL_3RD_OI_WITH_STRONG_BULLISH,51,1,3967.7,3941.4
LUPIN,LONG,2026-03-11T10:45:06.153783,2026-03-11T15:00:55.111802,2368.2,2352.3,21,-333.89999999999236,-0.671395996959701,EOD_EXIT,255,0.16468203699012293,NORMAL_3RD_OI_WITH_STRONG_BULLISH,59,3,,
