symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason,scenario,signal_type,leveraged_exposure,rule_triggered,return_pct,entry_order_id,exit_order_id,trade_completed,trade_number,zerodha_symbol,transaction_costs_applied,oi_signal_strength,oi_atm_strike,hybrid_oi_change_pct,hybrid_price_change_pct,confluence_strength,confluence_time_gap_seconds,trailing_stop_high,previous_candle_high,final_holding_minutes,final_profit_pct,system_version
360ONE,2026-02-05T10:46:25.297203,2026-02-05T11:12:34.284058,1143.0,1139.3,43,SHORT,159.10000000000196,0.3237095363079655,PROFIT_TRAILING_STOP_5MIN,26,0.7699037620297423,1137.8,1171.9,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
TIINDIA,2026-02-05T10:54:19.167388,2026-02-05T13:04:21.286658,2403.5,2393.0,20,SHORT,210.0,0.43686290825878926,PROFIT_TRAILING_STOP_5MIN,130,0.769710838360724,2395.5,2650.2,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
HEROMOTOCO,10:17,2026-02-05T14:59:51.742203,5790.0,5759.0,8,SHORT,248.0,,EOD_EXIT,280,0.768566493955095,,,True,BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,2.48,260205190613509,260205191787351,2026-02-05T14:59:52.636458,1.0,HEROMOTOCO,False,1.22,5800.0,2.03,-1.13,0.0,0.0,5799.5,5799.5,280.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
