symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number,exit_level,hard_stop_915
BANKINDIA,LONG,2026-02-26T10:30:26.665708,2026-02-26T10:30:28.189056,175.01,175.01,285,0.0,0.0,HARD_STOP_LOSS_915,0,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,73,1,175.21,175.21
UNOMINDA,LONG,2026-02-26T10:41:23.922797,2026-02-26T10:41:24.210492,1205.8,1205.8,41,0.0,0.0,HARD_STOP_LOSS_915,0,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,181,3,1210.6,1210.6
MANKIND,LONG,2026-02-26T10:34:36.361306,2026-02-26T15:00:44.285271,2250.7,2272.1,22,470.800000000002,0.9508153019060778,EOD_EXIT,266,1.1329808504020973,NORMAL_3RD_OI_WITH_STRONG_BULLISH,103,2,,
CGPOWER,LONG,2026-02-26T10:57:57.062590,2026-02-26T15:00:44.285940,726.05,728.25,68,149.6000000000031,0.3030094346119476,EOD_EXIT,242,0.5784725569864397,NORMAL_3RD_OI_WITH_STRONG_BULLISH,71,4,,
BANDHANBNK,LONG,2026-02-26T11:00:00.146044,2026-02-26T15:00:44.286591,189.88,185.84,263,-1062.519999999998,-2.127659574468081,EOD_EXIT,240,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,207,5,,
GLENMARK,LONG,2026-02-26T11:09:04.956684,2026-02-26T15:00:44.287239,2101.1,2122.0,23,480.7000000000021,0.994717052972257,EOD_EXIT,231,0.994717052972257,NORMAL_3RD_OI_WITH_STRONG_BULLISH,157,6,,
BANKBARODA,LONG,2026-02-26T11:55:05.882455,2026-02-26T15:00:44.287882,320.3,323.15,156,444.5999999999947,0.8897908211052031,EOD_EXIT,185,1.0146737433655948,NORMAL_3RD_OI_WITH_STRONG_BULLISH,153,7,,
