symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason,scenario,signal_type,leveraged_exposure,rule_triggered,return_pct,entry_order_id,exit_order_id,trade_completed,trade_number,zerodha_symbol,transaction_costs_applied,oi_signal_strength,oi_atm_strike,hybrid_oi_change_pct,hybrid_price_change_pct,confluence_strength,confluence_time_gap_seconds,trailing_stop_high,previous_candle_high,final_holding_minutes,final_profit_pct,system_version
HEROMOTOCO,2026-04-16T10:49:52.517572,2026-04-16T12:11:12.108452,5191.0,5166.0,9,SHORT,225.0,0.48160277403197843,PROFIT_TRAILING_STOP_5MIN,81,0.5682912733577345,5169.0,5319.0,True,STRONG_BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
POWERGRID,2026-04-16T10:04:49.374024,2026-04-16T12:14:06.845731,313.0,311.7,159,SHORT,206.7000000000018,0.41533546325878956,PROFIT_TRAILING_STOP_5MIN,129,0.5750798722044764,311.8,317.0,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
ANGELONE,2026-04-16T10:13:58.741856,2026-04-16T13:06:29.695568,292.11,290.87,171,SHORT,212.04000000000156,0.4244976207593061,PROFIT_TRAILING_STOP_5MIN,172,0.6196295915922092,290.78,301.5,True,STRONG_BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
BLUESTARCO,2026-04-16T10:22:29.825494,2026-04-16T14:52:23.494614,1799.1,1844.9,27,SHORT,-1236.600000000005,-2.5457173030960027,HARD_STOP_LOSS_915,269,0.0,1843.0,1843.0,True,STRONG_BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
PERSISTENT,10:49,2026-04-16T14:59:25.829473,5481.6,5507.1,9,SHORT,-229.5,,EOD_EXIT,249,0.21161704611792842,,,True,BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,-2.3,CONFLUENCE_PAPER_PERSISTENT_1776316824,CONFLUENCE_PAPER_EXIT_PERSISTENT_1776331766,2026-04-16T14:59:26.261131,5.0,PERSISTENT,False,0.32,5300.0,2.01,-0.23,0.0,0.0,5482.5,5482.5,249.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
