symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number,exit_level,hard_stop_915
KALYANKJIL,LONG,2026-04-07T10:33:41.469024,2026-04-07T10:33:47.369101,418.75,418.75,119,0.0,0.0,HARD_STOP_LOSS_915,0,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,55,4,428.6,428.6
PREMIERENE,LONG,2026-04-07T09:50:30.317471,2026-04-07T15:00:10.067739,947.35,946.4,52,-49.400000000002365,-0.10027972766137598,EOD_EXIT,309,0.42750831266163025,NORMAL_3RD_OI_WITH_STRONG_BULLISH,79,1,,
CAMS,LONG,2026-04-07T10:08:49.761913,2026-04-07T15:00:10.068119,666.25,671.5,75,393.75,0.7879924953095686,EOD_EXIT,291,0.8630393996247656,NORMAL_3RD_OI_WITH_STRONG_BULLISH,77,2,,
PHOENIXLTD,LONG,2026-04-07T10:26:52.271313,2026-04-07T15:00:10.068473,1575.3,1597.1,31,675.7999999999986,1.383863391100105,EOD_EXIT,273,1.383863391100105,NORMAL_3RD_OI_WITH_STRONG_BULLISH,103,3,,
VEDL,LONG,2026-04-07T10:47:58.893612,2026-04-07T15:00:10.068768,717.7,714.85,69,-196.65000000000157,-0.39710185314198443,EOD_EXIT,252,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,227,5,,
FEDERALBNK,LONG,2026-04-07T11:05:26.594923,2026-04-07T15:00:10.069035,269.75,274.8,185,934.250000000002,1.8721037998146475,EOD_EXIT,234,2.00185356811862,NORMAL_3RD_OI_WITH_STRONG_BULLISH,51,6,,
MPHASIS,LONG,2026-04-07T11:51:27.101436,2026-04-07T15:00:10.069329,2331.6,2334.9,21,69.30000000000382,0.14153371075656984,EOD_EXIT,188,0.31308972379482686,NORMAL_3RD_OI_WITH_STRONG_BULLISH,235,7,,
