symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason
BDL,2026-04-24T09:37:39.379527,2026-04-24T10:02:32.597221,1410.1,1408.4,35,SHORT,59.49999999999363,0.1205588256151917,PROFIT_TRAILING_STOP_5MIN,24,0.9502872136727795,1404.0,,True,STRONG_BEARISH,BEARISH,UNKNOWN
KFINTECH,2026-04-24T10:46:41.590762,2026-04-24T11:23:19.171525,961.5,957.9,52,SHORT,187.20000000000118,0.3744149765990663,PROFIT_TRAILING_STOP_5MIN,36,0.5356214248569918,957.65,,True,STRONG_BEARISH,BEARISH,UNKNOWN
UNOMINDA,2026-04-24T10:48:07.870025,2026-04-24T11:26:35.456742,1105.0,1097.6,45,SHORT,333.0000000000041,0.6696832579185603,PROFIT_TRAILING_STOP_5MIN,38,0.9954751131221719,1097.5,,True,STRONG_BEARISH,BEARISH,UNKNOWN
