symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason
DIXON,2026-02-18T10:11:29.954399,2026-02-18T10:24:31.572858,11365.0,11320.0,4,SHORT,180.0,0.39595248570171576,PROFIT_TRAILING_STOP_5MIN,13,0.6159260888693356,11315.0,11700.0,True,BEARISH,BEARISH,UNKNOWN
WAAREEENER,2026-02-18T09:44:25.606107,2026-02-18T10:30:18.381542,2977.6,2939.0,16,SHORT,617.5999999999985,1.2963460505104754,PROFIT_TRAILING_STOP_5MIN,45,1.3903815153143504,2944.0,3052.5,True,BEARISH,BEARISH,UNKNOWN
AUROPHARMA,2026-02-18T10:23:30.858593,2026-02-18T10:36:01.002079,1158.5,1146.1,43,SHORT,533.2000000000039,1.07034958998706,PROFIT_TRAILING_STOP_5MIN,12,2.4946050927924115,1146.7,1188.6,True,STRONG_BEARISH,BEARISH,UNKNOWN
