symbol,position_type,entry_time,exit_time,entry_price,exit_price,quantity,pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,entry_reason,oi_signal_count,trade_number
UPL,LONG,2025-12-31T10:28:43.534848,2025-12-31T15:00:39.826334,800.8,797.75,62,-189.09999999999718,-0.3808691308691252,EOD_EXIT,271,0,NORMAL_3RD_OI_WITH_STRONG_BULLISH,154,1
ICICIPRULI,LONG,2025-12-31T10:37:00.490107,2025-12-31T15:00:39.826691,664.45,668.65,75,314.9999999999949,0.63210173827977,EOD_EXIT,263,0.6847768831364218,NORMAL_3RD_OI_WITH_STRONG_BULLISH,221,2
INDIANB,LONG,2025-12-31T10:37:01.656831,2025-12-31T15:00:39.827049,826.8,838.95,60,729.0000000000055,1.4695210449927543,EOD_EXIT,263,1.4695210449927543,NORMAL_3RD_OI_WITH_STRONG_BULLISH,160,3
CANBK,LONG,2025-12-31T10:50:09.896847,2025-12-31T15:00:39.827410,157.07,155.77,318,-413.3999999999946,-0.8276564589036627,EOD_EXIT,250,0.47112752276055847,NORMAL_3RD_OI_WITH_STRONG_BULLISH,155,4
APLAPOLLO,LONG,2025-12-31T10:54:16.418244,2025-12-31T15:00:39.827748,1913.9,1918.7,26,124.79999999999882,0.2507968023407678,EOD_EXIT,246,0.3187209363080573,NORMAL_3RD_OI_WITH_STRONG_BULLISH,103,5
BANKBARODA,LONG,2025-12-31T10:57:36.868039,2025-12-31T15:00:39.828029,296.6,296.45,168,-25.20000000000573,-0.05057316250844036,EOD_EXIT,243,0.6743088334457181,NORMAL_3RD_OI_WITH_STRONG_BULLISH,151,6
OIL,LONG,2025-12-31T11:17:25.826137,2025-12-31T15:00:39.828580,424.05,425.0,117,111.14999999999867,0.2240301851196766,EOD_EXIT,223,1.2498526117203186,NORMAL_3RD_OI_WITH_STRONG_BULLISH,109,7
BPCL,LONG,2025-12-31T11:53:28.097334,2025-12-31T15:00:39.828932,378.75,385.0,132,825.0,1.65016501650165,EOD_EXIT,187,1.6765676567656824,NORMAL_3RD_OI_WITH_STRONG_BULLISH,221,8
