entry_time,signal_type,strike,option_type,tradingsymbol,entry_price,quantity,lots,entry_order_id,stop_loss,target,trading_mode,entry_option_oi_change,entry_option_oi_change_pct,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_unit,total_pnl,pnl_pct,held_minutes,exit_reason,status
2026-03-04 09:25:10.484940,BEARISH,24350.0,PE,NIFTY2631024350PE,315.5,130,2,260304190199397,236.625,335.5,LIVE,39715,1.8907628036515551,216060,30.2044525215811,39715,1.8907628036515551,2026-03-04 14:13:35.672765,235.95,260304191438189,-79.55000000000001,-10341.500000000002,-25.213946117274173,288,STOP_LOSS,CLOSED
2026-03-04 14:13:45.782931,BEARISH,24550.0,PE,NIFTY2631024550PE,307.75,130,2,260304191439374,230.8125,327.75,LIVE,154765,42.92410311880296,552825,128.82459860648288,154765,42.92410311880296,2026-03-04 14:30:33.020150,326.45,260304191521784,18.69999999999999,2430.9999999999986,6.0763606823720515,16,TARGET,CLOSED
