entry_time,signal_type,strike,option_type,tradingsymbol,entry_price,quantity,lots,entry_order_id,stop_loss,target,trading_mode,entry_option_oi_change,entry_option_oi_change_pct,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_unit,total_pnl,pnl_pct,held_minutes,exit_reason,status
2026-03-09 09:31:18.674215,BULLISH,23750.0,CE,NIFTY2631023750CE,252.35,195,3,260309190291713,189.2625,272.35,LIVE,262275,11.271579417844572,262275,11.271579417844572,286325,9.680254917042083,2026-03-09 10:52:58.947621,275.0,260309190740243,22.650000000000006,4416.750000000001,8.975629086586093,81,TARGET,CLOSED
2026-03-09 10:53:07.649033,BULLISH,23850.0,CE,NIFTY2631023850CE,214.65,195,3,260309190741295,160.9875,234.65,LIVE,554320,22.449785452918103,554320,22.449785452918103,494130,31.60651920838184,2026-03-09 10:56:58.472056,241.35,260309190763589,26.69999999999999,5206.499999999998,12.438853948287905,3,TARGET,CLOSED
