entry_time,signal_type,strike,option_type,tradingsymbol,entry_price,quantity,lots,entry_order_id,stop_loss,target,trading_mode,entry_option_oi_change,entry_option_oi_change_pct,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_unit,total_pnl,pnl_pct,held_minutes,exit_reason,status
2026-03-11 09:34:09.365462,BEARISH,24200.0,PE,NIFTY2631724200PE,233.9,195,3,260311190199507,175.425,253.9,LIVE,100945,2.2919126328217234,371735,12.601079651867355,100945,2.2919126328217234,2026-03-11 09:40:30.711966,255.98333333,260311190240540,22.083333329999988,4306.249999349998,9.441356703719533,6,TARGET,CLOSED
2026-03-11 09:40:39.442762,BEARISH,24200.0,PE,NIFTY2631724200PE,251.4,195,3,260311190241691,188.55,271.4,LIVE,-107705,-2.3906049370248006,726635,21.875,-107705,-2.3906049370248006,2026-03-11 09:54:27.369247,272.0,260311190311095,20.599999999999994,4016.999999999999,8.194112967382654,13,TARGET,CLOSED
