entry_time,signal_type,strike,option_type,tradingsymbol,entry_price,quantity,lots,entry_order_id,stop_loss,target,trading_mode,entry_option_oi_change,entry_option_oi_change_pct,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_unit,total_pnl,pnl_pct,held_minutes,exit_reason,status
2026-03-12 09:31:12.702733,BEARISH,23600.0,PE,NIFTY2631723600PE,265.15,130,2,260312190218705,198.86249999999998,285.15,LIVE,0,0.0,0,0.0,0,0.0,2026-03-12 09:39:28.507649,286.75,260312190276648,21.600000000000023,2808.0000000000027,8.146332264755808,8,TARGET,CLOSED
2026-03-12 09:39:39.085367,BULLISH,23600.0,CE,NIFTY2631723600CE,292.25,130,2,260312190277999,219.1875,312.25,LIVE,263185,10.236897327636337,263185,10.236897327636337,833495,23.403905822230335,2026-03-12 09:50:15.422128,312.65,260312190338434,20.399999999999977,2651.9999999999973,6.980325064157392,10,TARGET,CLOSED
