entry_time,signal_type,strike,option_type,tradingsymbol,entry_price,quantity,lots,entry_order_id,stop_loss,target,trading_mode,entry_option_oi_change,entry_option_oi_change_pct,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_unit,total_pnl,pnl_pct,held_minutes,exit_reason,status
2026-03-17 09:31:33.084530,BEARISH,23350.0,PE,NIFTY2631723350PE,86.47222222,585,9,260317190210403,64.85416666500001,106.47222222,LIVE,1015040,14.900621177278842,402610,7.632778804682687,1015040,14.900621177278842,2026-03-17 09:34:23.817783,65.63888889,260317190232287,-20.833333330000002,-12187.499998050002,-24.09251525535734,2,STOP_LOSS,CLOSED
2026-03-17 09:34:32.687944,BULLISH,23400.0,CE,NIFTY2631723400CE,79.24444444,585,9,260317190233535,59.433333329999996,99.24444444,LIVE,-1048970,-6.200507936020041,-1048970,-6.200507936020041,1024400,10.10651600946524,2026-03-17 09:36:22.940378,97.6,260317190250528,18.35555556,10738.0000026,23.16320808318358,1,TARGET,CLOSED
