entry_time,signal_type,strike,option_type,tradingsymbol,entry_price,quantity,lots,entry_order_id,stop_loss,target,trading_mode,entry_option_oi_change,entry_option_oi_change_pct,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_unit,total_pnl,pnl_pct,held_minutes,exit_reason,status
2026-03-16 09:31:15.821865,BULLISH,23200.0,CE,NIFTY2631723200CE,176.55,260,4,260316190204505,132.41250000000002,196.55,LIVE,0,0.0,0,0.0,0,0.0,2026-03-16 09:35:31.349018,196.7125,260316190237899,20.162499999999994,5242.249999999998,11.420277541772865,4,TARGET,CLOSED
2026-03-16 09:35:40.215804,BULLISH,23250.0,CE,NIFTY2631723250CE,169.5125,260,4,260316190239009,127.13437499999999,189.5125,LIVE,290225,10.838957129679079,290225,10.838957129679079,293280,18.22220427284843,2026-03-16 09:37:44.379348,192.85,260316190255576,23.337500000000006,6067.750000000002,13.767421281616404,2,TARGET,CLOSED
