signal_type,tradingsymbol,strike,option_type,entry_price,quantity,lots,entry_option_oi_change,entry_option_oi_change_pct,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,entry_order_id,entry_time,stop_loss,target,exit_time,exit_price,exit_order_id,pnl_per_lot,total_pnl,pnl_pct,exit_reason,status
BULLISH,NIFTY2630225550CE,25550.0,CE,172.95,520,8,529945,34.450266204681824,529945,34.450266204681824,325455,68.31764224314367,PAPER_100000,2026-02-25 09:15:54.598101,103.77,192.95,2026-02-25 09:27:11.646974,192.45,PAPER_100001,19.5,10140.0,11.274934952298352,TARGET,CLOSED
BULLISH,NIFTY2630225600CE,25600.0,CE,162.3,585,9,3292900,66.96009622374665,3292900,66.96009622374665,2093845,124.62955081827678,PAPER_100002,2026-02-25 09:27:18.274661,97.38000000000001,182.3,2026-02-25 10:15:52.534799,183.25,PAPER_100003,20.94999999999999,12255.749999999993,12.908194701170665,TARGET,CLOSED
