signal_type,tradingsymbol,strike,option_type,entry_price,quantity,lots,entry_option_oi_change,entry_option_oi_change_pct,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,entry_order_id,entry_time,stop_loss,target,exit_time,exit_price,exit_order_id,pnl_per_lot,total_pnl,pnl_pct,exit_reason,status
BEARISH,NIFTY26FEB25500PE,25500.0,PE,135.55,715,11,726505,12.90497633067775,917865,11.966644915807226,726505,12.90497633067775,PAPER_100000,2026-02-20 09:16:17.303141,81.33,155.55,2026-02-20 09:18:23.950844,156.5,PAPER_100001,20.94999999999999,14979.249999999993,15.455551457026917,TARGET,CLOSED
BULLISH,NIFTY26FEB25450CE,25450.0,CE,131.05,715,11,915005,30.531817984644082,915005,30.531817984644082,1456000,56.77066173302583,PAPER_100002,2026-02-20 09:19:19.942823,78.63000000000001,151.05,2026-02-20 09:43:21.165764,151.55,PAPER_100003,20.5,14657.5,15.64288439526898,TARGET,CLOSED
