signal_type,tradingsymbol,strike,option_type,entry_price,quantity,lots,entry_option_oi_change,entry_option_oi_change_pct,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,entry_order_id,entry_time,stop_loss,target,exit_time,exit_price,exit_order_id,pnl_per_lot,total_pnl,pnl_pct,exit_reason,status
BEARISH,NIFTY26FEB25550PE,25550.0,PE,149.6,650,10,-8255,-1.2023099498248604,8385,1.6462480857580397,-8255,-1.2023099498248604,PAPER_100000,2026-02-17 09:25:20.266703,89.75999999999999,169.6,2026-02-17 11:38:03.947896,87.6,PAPER_100001,-62.0,-40300.0,-41.44385026737968,STOP_LOSS,CLOSED
