signal_type,tradingsymbol,strike,option_type,entry_price,quantity,lots,entry_option_oi_change,entry_option_oi_change_pct,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,entry_order_id,entry_time,stop_loss,target,exit_time,exit_price,exit_order_id,pnl_per_lot,total_pnl,pnl_pct,exit_reason,status
BULLISH,NIFTY26FEB25700CE,25700.0,CE,107.05,910,14,0,0.0,0,0.0,0,0.0,PAPER_100000,2026-02-23 09:19:19.697072,80.2875,127.05,2026-02-23 09:24:12.940089,128.8,PAPER_100001,21.750000000000014,19792.500000000015,20.317608594114915,TARGET,CLOSED
BULLISH,NIFTY26FEB25750CE,25750.0,CE,101.95,975,15,2769910,50.34200049616653,2769910,50.34200049616653,1469260,121.14261214427353,PAPER_100002,2026-02-23 09:24:21.008580,76.4625,121.95,2026-02-23 10:29:02.219170,74.95,PAPER_100003,-27.0,-26325.0,-26.483570377636095,STOP_LOSS,CLOSED
