signal_type,tradingsymbol,strike,option_type,entry_price,quantity,lots,entry_option_oi_change,entry_option_oi_change_pct,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,entry_order_id,entry_time,stop_loss,target,exit_time,exit_price,exit_order_id,pnl_per_lot,total_pnl,pnl_pct,exit_reason,status
BEARISH,NIFTY2630225400PE,25400.0,PE,108.2,910,14,1426425,21.281031807602794,929175,35.53406746376992,1426425,21.281031807602794,PAPER_100000,2026-02-27 09:16:04.579632,81.15,128.2,2026-02-27 09:29:34.168992,128.8,PAPER_100001,20.60000000000001,18746.000000000007,19.038817005545294,TARGET,CLOSED
BEARISH,NIFTY2630225350PE,25350.0,PE,103.1,910,14,3973970,141.44456783268555,1421745,275.06287726358147,3973970,141.44456783268555,PAPER_100002,2026-02-27 09:29:46.733532,77.32499999999999,123.1,2026-02-27 10:06:24.452235,123.1,PAPER_100003,20.0,18200.0,19.398642095053347,TARGET,CLOSED
