entry_time,sensex_signal,sensex_spot,sensex_atm,entry_strike,option_type,entry_price,exit_target,stop_loss,original_stop_loss,lot_size,quantity_lots,capital_deployed,instrument_key,status,exit_time,exit_price,pnl_per_lot,total_pnl,pnl_pct,exit_reason,type
27:00.0,BEARISH,78122.02,78100,78300,PE,505.55,556.105,328.6075,328.6075,20,9,90999,BSE_FO|846136,CLOSED,31:00.0,556.105,50.555,9099.9,10,TARGET_HIT,v4.2
35:00.0,BEARISH,78003.62,78000,78100,PE,467.15,513.865,303.6475,303.6475,20,10,93430,BSE_FO|846096,CLOSED,37:00.0,513.865,46.715,9343,10,TARGET_HIT,v4.2
43:00.0,BEARISH,77932.89,77900,78000,PE,448.35,493.185,291.4275,291.4275,20,11,98637,BSE_FO|845655,CLOSED,53:00.0,493.185,44.835,9863.7,10,TARGET_HIT,v4.2
56:00.0,BEARISH,77859.96,77900,78000,PE,494.6,544.06,321.49,321.49,20,10,98920,BSE_FO|845655,CLOSED,01:00.0,544.06,49.46,9892,10,TARGET_HIT,v4.2
02:00.0,BEARISH,77817.15,77800,77900,PE,462.25,508.475,300.4625,300.4625,20,10,92450,BSE_FO|846165,CLOSED,08:00.0,508.475,46.225,9245,10,TARGET_HIT,v4.2
10:00.0,BEARISH,77702.52,77700,77800,PE,494.1,543.51,321.165,321.165,20,10,98820,BSE_FO|845721,CLOSED,12:00.0,543.51,49.41,9882,10,TARGET_HIT,v4.2
15:00.0,BEARISH,77716.2,77700,77800,PE,503.65,554.015,327.3725,327.3725,20,9,90657,BSE_FO|845721,CLOSED,35:00.0,554.015,50.365,9065.7,10,TARGET_HIT,v4.2
42:00.0,BEARISH,77573.53,77600,77700,PE,506.65,557.315,329.3225,329.3225,20,9,91197,BSE_FO|845858,CLOSED,45:00.0,557.315,50.665,9119.7,10,TARGET_HIT,v4.2
48:00.0,BEARISH,77547.95,77500,77600,PE,481.8,529.98,313.17,313.17,20,10,96360,BSE_FO|845687,CLOSED,16:00.0,529.98,48.18,9636,10,TARGET_HIT,v4.2
17:00.0,BEARISH,77452.56,77500,77700,PE,570,627,370.5,370.5,20,8,91200,BSE_FO|845858,CLOSED,20:00.0,627,57,9120,10,TARGET_HIT,v4.2
23:00.0,BEARISH,77363.84,77400,77500,PE,569,625.9,369.85,369.85,20,8,91040,BSE_FO|845818,CLOSED,32:00.0,625.9,56.9,9104,10,TARGET_HIT,v4.2
36:00.0,BEARISH,77259.41,77300,77400,PE,566.95,623.645,368.5175,368.5175,20,8,90712,BSE_FO|846238,CLOSED,52:00.0,623.645,56.695,9071.2,10,TARGET_HIT,v4.2
52:00.0,BEARISH,77180.58,77200,77900,PE,935.6,1029.16,608.14,608.14,20,5,93560,BSE_FO|846165,CLOSED,14:00.0,1029.16,93.56,9356,10,TARGET_HIT,v4.2
19:00.0,BEARISH,77104.85,77100,77400,PE,666.3,732.93,433.095,433.095,20,7,93282,BSE_FO|846238,CLOSED,25:00.0,732.93,66.63,9328.2,10,TARGET_HIT,v4.2
26:00.0,BEARISH,76956.24,77000,77100,PE,558.45,614.295,362.9925,362.9925,20,8,89352,BSE_FO|845752,CLOSED,00:00.0,542.95,-15.5,-2480,-2.775539,EOD,v4.2
