entry_time,sensex_signal,sensex_spot,sensex_atm,entry_strike,option_type,entry_price,exit_target,stop_loss,original_stop_loss,lot_size,quantity_lots,capital_deployed,instrument_key,status,exit_time,exit_price,pnl_per_lot,total_pnl,pnl_pct,exit_reason,type
16:00.0,BULLISH,73567.55,73600,73500,CE,752.85,828.135,489.3525,489.3525,20,6,90342,BSE_FO|843745,CLOSED,33:00.0,489.3525,-263.4975,-31619.7,-35,STOP_LOSS,v4.2
34:00.0,BEARISH,73241.67,73200,73300,PE,641.85,706.035,417.2025,417.2025,20,7,89859,BSE_FO|843950,CLOSED,37:00.0,706.035,64.185,8985.9,10,TARGET_HIT,v4.2
37:00.0,BEARISH,73125.64,73100,73300,PE,702.95,773.245,456.9175,456.9175,20,7,98413,BSE_FO|843950,CLOSED,46:00.0,456.9175,-246.0325,-34444.55,-35,STOP_LOSS,v4.2
47:00.0,BULLISH,73583.78,73600,73500,CE,606,666.6,393.9,393.9,20,8,96960,BSE_FO|843745,CLOSED,56:00.0,666.6,60.6,9696,10,TARGET_HIT,v4.2
58:00.0,BULLISH,73674.07,73700,73600,CE,590,649,383.5,383.5,20,8,94400,BSE_FO|844171,CLOSED,23:00.0,649,59,9440,10,TARGET_HIT,v4.2
25:00.0,BULLISH,73930.73,73900,73800,CE,678.6,746.46,441.09,441.09,20,7,95004,BSE_FO|843392,CLOSED,27:00.0,746.46,67.86,9500.4,10,TARGET_HIT,v4.2
36:00.0,BULLISH,74070.16,74100,73900,CE,654.6,720.06,425.49,425.49,20,7,91644,BSE_FO|842143,CLOSED,42:00.0,720.06,65.46,9164.4,10,TARGET_HIT,v4.2
46:00.0,BULLISH,74178.27,74200,73800,CE,791.5,870.65,514.475,514.475,20,6,94980,BSE_FO|843392,CLOSED,52:00.0,870.65,79.15,9498,10,TARGET_HIT,v4.2
52:00.0,BULLISH,74342.69,74300,74100,CE,751.3,826.43,488.345,488.345,20,6,90156,BSE_FO|840925,CLOSED,22:00.0,488.345,-262.955,-31554.6,-35,STOP_LOSS,v4.2
24:00.0,BEARISH,74160.01,74200,74300,PE,575.85,633.435,374.3025,374.3025,20,8,92136,BSE_FO|841203,CLOSED,37:00.0,633.435,57.585,9213.6,10,TARGET_HIT,v4.2
37:00.0,BEARISH,73981.4,74000,74100,PE,556,611.6,361.4,361.4,20,8,88960,BSE_FO|841182,CLOSED,00:00.0,540,-16,-2560,-2.877698,EOD,v4.2
