entry_time,signal_type,entry_strike,option_type,kite_symbol,upstox_instrument_key,ltp_monitor_key,entry_price,scan_entry_price,quantity,lots,scan_expiry,order_expiry,was_expiry_day_rollover,order_id,stop_loss,target,trading_mode,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_lot,total_pnl,pnl_pct,holding_minutes,exit_reason,status
2026-04-20 09:31:19.748706,BULLISH,24350,CE,NIFTY2642124350CE,NSE_FO|63434,NSE_FO|63434,141.95,141.95,325,5,2026-04-21,2026-04-21,False,PAPER_100001,85.16999999999999,161.95,PAPER,-85085.0,-1.8786956771341636,405340.0,8.065600910548916,2026-04-20 10:28:38.140670,163.85,PAPER_100002,21.900000000000006,7117.500000000002,15.427967594223324,57,TARGET,CLOSED
2026-04-20 10:34:38.755934,BULLISH,24450,CE,NIFTY2642124450CE,NSE_FO|63444,NSE_FO|63444,127.05,127.05,390,6,2026-04-21,2026-04-21,False,PAPER_100003,76.22999999999999,147.05,PAPER,204295.0,4.999681852888775,568295.0,33.616579513995696,2026-04-20 12:51:53.500339,148.45,PAPER_100004,21.39999999999999,8345.999999999996,16.843762298307745,137,TARGET,CLOSED
