entry_time,sensex_signal,sensex_spot,sensex_atm,entry_strike,option_type,entry_price,exit_target,stop_loss,original_stop_loss,trailing_active,lot_size,quantity_lots,capital_deployed,instrument_key,status,exit_time,exit_price,pnl_per_lot,total_pnl,pnl_pct,holding_minutes,exit_reason,type
16:00.0,BULLISH,73567.55,73600,73300,CE,886.9,957.852,753.865,753.865,FALSE,20,5,88690,BSE_FO|844444,CLOSED,22:00.0,753.865,-133.035,-13303.5,-15,6,STOP_LOSS,v4
27:00.0,BULLISH,73754.64,73800,73500,CE,756,816.48,642.6,642.6,FALSE,20,6,90720,BSE_FO|843745,CLOSED,33:00.0,739.85,-16.15,-1938,-2.136243,6,TIME_EXIT,v4
35:00.0,BULLISH,73648.07,73600,73300,CE,830.25,896.67,705.7125,705.7125,FALSE,20,6,99630,BSE_FO|844444,CLOSED,41:00.0,771.5,-58.75,-7050,-7.076182,6,TIME_EXIT,v4
43:00.0,BEARISH,73384.67,73400,73700,PE,793.5,856.98,801.435,674.475,TRUE,20,6,95220,BSE_FO|843352,CLOSED,45:00.0,801.435,7.935,952.2,1,2,TRAILING_SL,v4
48:00.0,BEARISH,73332.11,73300,73600,PE,770.4,832.032,654.84,654.84,FALSE,20,6,92448,BSE_FO|844485,CLOSED,54:00.0,737.45,-32.95,-3954,-4.276999,6,TIME_EXIT,v4
56:00.0,BULLISH,73515.82,73500,73200,CE,786.5,849.42,668.525,668.525,FALSE,20,6,94380,BSE_FO|844001,CLOSED,02:00.0,710.2,-76.3,-9156,-9.701208,6,TIME_EXIT,v4
02:00.0,BEARISH,73399.86,73400,73700,PE,775,837,782.75,658.75,TRUE,20,6,93000,BSE_FO|843352,CLOSED,04:00.0,782.75,7.75,930,1,2,TRAILING_SL,v4
07:00.0,BEARISH,73323.6,73300,73600,PE,769.4,830.952,777.094,653.99,TRUE,20,6,92328,BSE_FO|844485,CLOSED,09:00.0,777.094,7.694,923.28,1,2,TRAILING_SL,v4
10:00.0,BEARISH,73287.38,73300,73600,PE,782.7,845.316,665.295,665.295,FALSE,20,6,93924,BSE_FO|844485,CLOSED,16:00.0,701,-81.7,-9804,-10.438227,6,TIME_EXIT,v4
21:00.0,BULLISH,73439.23,73400,73100,CE,806.1,870.588,814.161,685.185,TRUE,20,6,96732,BSE_FO|844349,CLOSED,22:00.0,814.161,8.061,967.32,1,1,TRAILING_SL,v4
23:00.0,BULLISH,73531.43,73500,73200,CE,812.6,877.608,690.71,690.71,FALSE,20,6,97512,BSE_FO|844001,CLOSED,29:00.0,741,-71.6,-8592,-8.811223,6,TIME_EXIT,v4
31:00.0,BEARISH,73359.27,73400,73700,PE,780.2,842.616,788.002,663.17,TRUE,20,6,93624,BSE_FO|843352,CLOSED,34:00.0,842.616,62.416,7489.92,8,3,TARGET_HIT,v4
34:00.0,BEARISH,73241.67,73200,73500,PE,744.2,803.736,751.642,632.57,TRUE,20,6,89304,BSE_FO|844042,CLOSED,35:00.0,751.642,7.442,893.04,1,1,TRAILING_SL,v4
37:00.0,BEARISH,73125.64,73100,73400,PE,756.6,817.128,764.166,643.11,TRUE,20,6,90792,BSE_FO|844396,CLOSED,39:00.0,764.166,7.566,907.92,1,2,TRAILING_SL,v4
42:00.0,BEARISH,73206.75,73200,73500,PE,763.5,824.58,648.975,648.975,FALSE,20,6,91620,BSE_FO|844042,CLOSED,48:00.0,648.975,-114.525,-13743,-15,6,STOP_LOSS,v4
50:00.0,BULLISH,73329.34,73300,73000,CE,810,874.8,688.5,688.5,FALSE,20,6,97200,BSE_FO|843908,CLOSED,56:00.0,705.8,-104.2,-12504,-12.864198,6,TIME_EXIT,v4
58:00.0,BEARISH,73133.41,73100,73400,PE,744.9,804.492,633.165,633.165,FALSE,20,6,89388,BSE_FO|844396,CLOSED,04:00.0,664.1,-80.8,-9696,-10.847094,6,TIME_EXIT,v4
12:00.0,BULLISH,73327.35,73300,73000,CE,772.75,834.57,780.4775,656.8375,TRUE,20,6,92730,BSE_FO|843908,CLOSED,17:00.0,780.4775,7.7275,927.3,1,5,TRAILING_SL,v4
17:00.0,BULLISH,73388,73400,73100,CE,753.9,814.212,761.439,640.815,TRUE,20,6,90468,BSE_FO|844349,CLOSED,20:00.0,761.439,7.539,904.68,1,3,TRAILING_SL,v4
20:00.0,BULLISH,73441.54,73400,73100,CE,784.6,847.368,666.91,666.91,FALSE,20,6,94152,BSE_FO|844349,CLOSED,26:00.0,744.55,-40.05,-4806,-5.104512,6,TIME_EXIT,v4
31:00.0,BULLISH,73436.65,73400,73100,CE,756.05,816.534,763.6105,642.6425,TRUE,20,6,90726,BSE_FO|844349,CLOSED,34:00.0,763.6105,7.5605,907.26,1,3,TRAILING_SL,v4
36:00.0,BULLISH,73512.99,73500,73200,CE,755.55,815.994,763.1055,642.2175,TRUE,20,6,90666,BSE_FO|844001,CLOSED,40:00.0,763.1055,7.5555,906.66,1,4,TRAILING_SL,v4
42:00.0,BULLISH,73480.23,73500,73200,CE,733.85,792.558,741.1885,623.7725,TRUE,20,6,88062,BSE_FO|844001,CLOSED,46:00.0,741.1885,7.3385,880.62,1,4,TRAILING_SL,v4
47:00.0,BULLISH,73583.78,73600,73300,CE,719.85,777.438,611.8725,611.8725,FALSE,20,6,86382,BSE_FO|844444,CLOSED,53:00.0,724.65,4.8,576,0.666806,6,TIME_EXIT,v4
58:00.0,BULLISH,73674.07,73700,73400,CE,707.55,764.154,714.6255,601.4175,TRUE,20,7,99057,BSE_FO|844085,CLOSED,00:00.0,714.6255,7.0755,990.57,1,2,TRAILING_SL,v4
06:00.0,BEARISH,73531.32,73500,73800,PE,695,750.6,590.75,590.75,FALSE,20,7,97300,BSE_FO|843482,CLOSED,12:00.0,693.75,-1.25,-175,-0.179856,6,TIME_EXIT,v4
19:00.0,BEARISH,73481.62,73500,73800,PE,698.3,754.164,593.555,593.555,FALSE,20,7,97762,BSE_FO|843482,CLOSED,22:00.0,593.555,-104.745,-14664.3,-15,3,STOP_LOSS,v4
25:00.0,BULLISH,73930.73,73900,73600,CE,809.2,873.936,817.292,687.82,TRUE,20,6,97104,BSE_FO|844171,CLOSED,26:00.0,817.292,8.092,971.04,1,1,TRAILING_SL,v4
36:00.0,BULLISH,74070.16,74100,73800,CE,720,777.6,727.2,612,TRUE,20,6,86400,BSE_FO|843392,CLOSED,39:00.0,727.2,7.2,864,1,3,TRAILING_SL,v4
46:00.0,BULLISH,74178.27,74200,73900,CE,726,784.08,733.26,617.1,TRUE,20,6,87120,BSE_FO|842143,CLOSED,48:00.0,733.26,7.26,871.2,1,2,TRAILING_SL,v4
49:00.0,BULLISH,74262.23,74300,74000,CE,699.9,755.892,706.899,594.915,TRUE,20,7,97986,BSE_FO|842598,CLOSED,52:00.0,706.899,6.999,979.86,1,3,TRAILING_SL,v4
52:00.0,BULLISH,74342.69,74300,74000,CE,813.45,878.526,691.4325,691.4325,FALSE,20,6,97614,BSE_FO|842598,CLOSED,55:00.0,691.4325,-122.0175,-14642.1,-15,3,STOP_LOSS,v4
57:00.0,BEARISH,74122.25,74100,74400,PE,689.9,745.092,696.799,586.415,TRUE,20,7,96586,BSE_FO|840950,CLOSED,03:00.0,696.799,6.899,965.86,1,6,TRAILING_SL,v4
03:00.0,BULLISH,74104.65,74100,73800,CE,727,785.16,617.95,617.95,FALSE,20,6,87240,BSE_FO|843392,CLOSED,09:00.0,699.05,-27.95,-3354,-3.844567,6,TIME_EXIT,v4
19:00.0,BULLISH,74256.21,74300,74000,CE,674.8,728.784,681.548,573.58,TRUE,20,7,94472,BSE_FO|842598,CLOSED,21:00.0,728.784,53.984,7557.76,8,2,TARGET_HIT,v4
24:00.0,BULLISH,74274.74,74300,74000,CE,693.5,748.98,700.435,589.475,TRUE,20,7,97090,BSE_FO|842598,CLOSED,26:00.0,700.435,6.935,970.9,1,2,TRAILING_SL,v4
27:00.0,BULLISH,74336.19,74300,74000,CE,735.4,794.232,742.754,625.09,TRUE,20,6,88248,BSE_FO|842598,CLOSED,29:00.0,742.754,7.354,882.48,1,2,TRAILING_SL,v4
30:00.0,BULLISH,74402.44,74400,74100,CE,715.1,772.308,722.251,607.835,TRUE,20,6,85812,BSE_FO|840925,CLOSED,35:00.0,722.251,7.151,858.12,1,5,TRAILING_SL,v4
38:00.0,BULLISH,74412.28,74400,74100,CE,698,753.84,704.98,593.3,TRUE,20,7,97720,BSE_FO|840925,CLOSED,42:00.0,704.98,6.98,977.2,1,4,TRAILING_SL,v4
43:00.0,BULLISH,74451.72,74500,74200,CE,649.75,701.73,656.2475,552.2875,TRUE,20,7,90965,BSE_FO|841212,CLOSED,45:00.0,656.2475,6.4975,909.65,1,2,TRAILING_SL,v4
46:00.0,BULLISH,74427.76,74400,74100,CE,688.9,744.012,585.565,585.565,FALSE,20,7,96446,BSE_FO|840925,CLOSED,49:00.0,585.565,-103.335,-14466.9,-15,3,STOP_LOSS,v4
51:00.0,BEARISH,74156.62,74200,74500,PE,682.6,737.208,580.21,580.21,FALSE,20,7,95564,BSE_FO|841226,CLOSED,57:00.0,625.95,-56.65,-7931,-8.29915,6,TIME_EXIT,v4
59:00.0,BEARISH,74230.9,74200,74500,PE,663,716.04,669.63,563.55,TRUE,20,7,92820,BSE_FO|841226,CLOSED,00:00.0,669.63,6.63,928.2,1,1,TRAILING_SL,v4
02:00.0,BULLISH,74243.15,74200,73900,CE,703.95,760.266,710.9895,598.3575,TRUE,20,7,98553,BSE_FO|842143,CLOSED,03:00.0,710.9895,7.0395,985.53,1,1,TRAILING_SL,v4
05:00.0,BEARISH,74248.84,74200,74500,PE,624,673.92,630.24,530.4,TRUE,20,8,99840,BSE_FO|841226,CLOSED,07:00.0,630.24,6.24,998.4,1,2,TRAILING_SL,v4
24:00.0,BEARISH,74160.01,74200,74500,PE,690,745.2,696.9,586.5,TRUE,20,7,96600,BSE_FO|841226,CLOSED,26:00.0,696.9,6.9,966,1,2,TRAILING_SL,v4
26:00.0,BEARISH,74108.17,74100,74400,PE,665.95,719.226,566.0575,566.0575,FALSE,20,7,93233,BSE_FO|840950,CLOSED,32:00.0,616.55,-49.4,-6916,-7.417974,6,TIME_EXIT,v4
32:00.0,BEARISH,74177.15,74200,74500,PE,673.8,727.704,680.538,572.73,TRUE,20,7,94332,BSE_FO|841226,CLOSED,33:00.0,680.538,6.738,943.32,1,1,TRAILING_SL,v4
37:00.0,BEARISH,73981.4,74000,74300,PE,677.65,731.862,684.4265,576.0025,TRUE,20,7,94871,BSE_FO|841203,CLOSED,40:00.0,684.4265,6.7765,948.71,1,3,TRAILING_SL,v4
45:00.0,BULLISH,74058.67,74100,73800,CE,649.4,701.352,655.894,551.99,TRUE,20,7,90916,BSE_FO|843392,CLOSED,48:00.0,655.894,6.494,909.16,1,3,TRAILING_SL,v4
56:00.0,BULLISH,74042.45,74000,73700,CE,704.8,761.184,711.848,599.08,TRUE,20,7,98672,BSE_FO|843260,CLOSED,57:00.0,711.848,7.048,986.72,1,1,TRAILING_SL,v4
