entry_time,sensex_signal,sensex_spot,sensex_atm,entry_strike,option_type,entry_price,exit_target,stop_loss,original_stop_loss,lot_size,quantity_lots,capital_deployed,instrument_key,status,exit_time,exit_price,pnl_per_lot,total_pnl,pnl_pct,exit_reason,type
16:00.0,BEARISH,75909.07,75900,76200,PE,418.75,460.625,272.1875,272.1875,20,11,92125,BSE_FO|846177,CLOSED,58:00.0,272.1875,-146.5625,-32243.75,-35,STOP_LOSS,v4.2
59:00.0,BULLISH,76334.63,76300,76200,CE,380,418,247,247,20,13,98800,BSE_FO|846047,CLOSED,08:00.0,247,-133,-34580,-35,STOP_LOSS,v4.2
10:00.0,BEARISH,76186.03,76200,76400,PE,419.9,461.89,272.935,272.935,20,11,92378,BSE_FO|846213,CLOSED,13:00.0,461.89,41.99,9237.8,10,TARGET_HIT,v4.2
18:00.0,BEARISH,76054.43,76100,76200,PE,345.9,380.49,224.835,224.835,20,14,96852,BSE_FO|846177,CLOSED,26:00.0,224.835,-121.065,-33898.2,-35,STOP_LOSS,v4.2
26:00.0,BULLISH,76255.99,76300,76200,CE,331.75,364.925,215.6375,215.6375,20,15,99525,BSE_FO|846047,CLOSED,37:00.0,364.925,33.175,9952.5,10,TARGET_HIT,v4.2
45:00.0,BULLISH,76349.37,76300,76200,CE,360.4,396.44,234.26,234.26,20,13,93704,BSE_FO|846047,CLOSED,57:00.0,396.44,36.04,9370.4,10,TARGET_HIT,v4.2
58:00.0,BULLISH,76452.18,76500,76300,CE,362.35,398.585,235.5275,235.5275,20,13,94211,BSE_FO|845897,CLOSED,01:00.0,398.585,36.235,9421.1,10,TARGET_HIT,v4.2
01:00.0,BULLISH,76511.35,76500,76400,CE,311.15,342.265,202.2475,202.2475,20,16,99568,BSE_FO|846083,CLOSED,03:00.0,342.265,31.115,9956.8,10,TARGET_HIT,v4.2
04:00.0,BULLISH,76557.54,76600,76500,CE,292,321.2,189.8,189.8,20,17,99280,BSE_FO|845937,CLOSED,18:00.0,189.8,-102.2,-34748,-35,STOP_LOSS,v4.2
20:00.0,BEARISH,76271.97,76300,76400,PE,311.45,342.595,202.4425,202.4425,20,16,99664,BSE_FO|846213,CLOSED,21:00.0,342.595,31.145,9966.4,10,TARGET_HIT,v4.2
23:00.0,BEARISH,76230.42,76200,76300,PE,264.15,290.565,171.6975,171.6975,20,18,95094,BSE_FO|846030,CLOSED,45:00.0,171.6975,-92.4525,-33282.9,-35,STOP_LOSS,v4.2
47:00.0,BULLISH,76382.14,76400,76300,CE,272.15,299.365,176.8975,176.8975,20,18,97974,BSE_FO|845897,CLOSED,56:00.0,299.365,27.215,9797.4,10,TARGET_HIT,v4.2
01:00.0,BULLISH,76431.84,76400,76300,CE,308.75,339.625,200.6875,200.6875,20,16,98800,BSE_FO|845897,CLOSED,39:00.0,200.6875,-108.0625,-34580,-35,STOP_LOSS,v4.2
41:00.0,BEARISH,76379.84,76400,76500,PE,252.6,277.86,164.19,164.19,20,19,95988,BSE_FO|846064,CLOSED,53:00.0,277.86,25.26,9598.8,10,TARGET_HIT,v4.2
55:00.0,BEARISH,76321.04,76300,76400,PE,204.3,224.73,132.795,132.795,20,24,98064,BSE_FO|846213,CLOSED,02:00.0,224.73,20.43,9806.4,10,TARGET_HIT,v4.2
03:00.0,BEARISH,76300.83,76300,76400,PE,203.95,224.345,132.5675,132.5675,20,24,97896,BSE_FO|846213,CLOSED,05:00.0,224.345,20.395,9789.6,10,TARGET_HIT,v4.2
05:00.0,BEARISH,76180.3,76200,76300,PE,232.7,255.97,151.255,151.255,20,21,97734,BSE_FO|846030,CLOSED,13:00.0,151.255,-81.445,-34206.9,-35,STOP_LOSS,v4.2
13:00.0,BULLISH,76321.32,76300,76200,CE,232.1,255.31,150.865,150.865,20,21,97482,BSE_FO|846047,CLOSED,14:00.0,255.31,23.21,9748.2,10,TARGET_HIT,v4.2
16:00.0,BULLISH,76308.6,76300,76200,CE,247,271.7,160.55,160.55,20,20,98800,BSE_FO|846047,CLOSED,23:00.0,271.7,24.7,9880,10,TARGET_HIT,v4.2
