entry_time,signal_type,entry_strike,option_type,kite_symbol,upstox_instrument_key,ltp_monitor_key,entry_price,scan_entry_price,quantity,lots,scan_expiry,order_expiry,was_expiry_day_rollover,order_id,stop_loss,target,trading_mode,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_lot,total_pnl,pnl_pct,holding_minutes,exit_reason,status
2026-04-13 09:31:22.803448,BEARISH,23600,PE,NIFTY2642123600PE,NSE_FO|54797,NSE_FO|63401,310.35,91.95,130,2,2026-04-13,2026-04-21,True,260413190247866,186.21,330.35,LIVE,1424930.0,10.962479934791197,1095250.0,7.953703310345479,2026-04-13 13:56:01.110050,186.2,260413191393290,-124.15000000000003,-16139.500000000004,-40.00322216851942,264,STOP_LOSS,CLOSED
2026-04-13 14:02:42.151515,BEARISH,23900,PE,NIFTY2642123900PE,NSE_FO|54809,NSE_FO|63413,298.5,42.05,130,2,2026-04-13,2026-04-21,True,260413191429513,179.1,318.5,LIVE,3212885.0,15.720342082581967,1406145.0,8.451876306381982,2026-04-13 14:10:36.235357,318.8,260413191470765,20.30000000000001,2639.0000000000014,6.800670016750423,7,TARGET,CLOSED
