entry_time,signal_type,entry_strike,option_type,kite_symbol,upstox_instrument_key,ltp_monitor_key,entry_price,scan_entry_price,quantity,lots,scan_expiry,order_expiry,was_expiry_day_rollover,order_id,stop_loss,target,trading_mode,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_lot,total_pnl,pnl_pct,holding_minutes,exit_reason,status
2026-04-27 09:31:27.973664,BULLISH,24050,CE,NIFTY26APR24050CE,NSE_FO|72265,NSE_FO|72265,124.1,124.1,390,6,2026-04-28,2026-04-28,False,PAPER_100001,74.46,144.1,PAPER,398190.0,6.7241095439328245,382850.0,10.768218216388167,2026-04-27 09:48:34.285684,144.35,PAPER_100002,20.25,7897.5,16.317485898468977,17,TARGET,CLOSED
2026-04-27 09:55:29.745785,BULLISH,24100,CE,NIFTY26APR24100CE,NSE_FO|72267,NSE_FO|72267,121.4,121.4,390,6,2026-04-28,2026-04-28,False,PAPER_100003,72.84,141.4,PAPER,0.0,0.0,0.0,0.0,2026-04-27 11:33:13.914718,72.55,PAPER_100004,-48.85000000000001,-19051.500000000004,-40.23887973640857,97,STOP_LOSS,CLOSED
