entry_time,signal_type,entry_strike,option_type,kite_symbol,upstox_instrument_key,ltp_monitor_key,entry_price,scan_entry_price,quantity,lots,scan_expiry,order_expiry,was_expiry_day_rollover,order_id,stop_loss,target,trading_mode,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_lot,total_pnl,pnl_pct,holding_minutes,exit_reason,status
2026-04-06 09:31:16.988089,BEARISH,22650,PE,NIFTY2640722650PE,NSE_FO|40741,NSE_FO|40741,233.5,233.5,195,3,2026-04-07,2026-04-07,False,260406190204015,140.1,253.5,LIVE,0.0,0.0,0.0,0.0,2026-04-06 09:50:26.039455,253.5,260406190342523,20.0,3900.0,8.565310492505352,19,TARGET,CLOSED
2026-04-06 09:58:29.046510,BEARISH,22600,PE,NIFTY2640722600PE,NSE_FO|40739,NSE_FO|40739,222.8,222.8,195,3,2026-04-07,2026-04-07,False,260406190384643,133.68,242.8,LIVE,362830.0,7.6355926407222485,31460.0,0.45108857739337904,2026-04-06 12:50:12.925489,125.3,260406191008646,-97.50000000000001,-19012.500000000004,-43.76122082585279,171,STOP_LOSS,CLOSED
