entry_time,signal_type,entry_strike,option_type,kite_symbol,upstox_instrument_key,ltp_monitor_key,entry_price,scan_entry_price,quantity,lots,scan_expiry,order_expiry,was_expiry_day_rollover,order_id,stop_loss,target,trading_mode,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_lot,total_pnl,pnl_pct,holding_minutes,exit_reason,status
2026-04-17 09:34:16.514267,BEARISH,24200,PE,NIFTY2642124200PE,NSE_FO|63427,NSE_FO|63427,181.1,181.1,260,4,2026-04-21,2026-04-21,False,260417190207486,108.66,201.1,LIVE,432900.0,4.190972418870703,265005.0,2.7895233794490744,2026-04-17 14:17:18.990911,108.4,260417191089517,-72.69999999999999,-18901.999999999996,-40.14356709000552,283,STOP_LOSS,CLOSED
2026-04-17 14:23:37.722986,BULLISH,24300,CE,NIFTY2642124300CE,NSE_FO|63430,NSE_FO|63430,169.05,169.05,260,4,2026-04-21,2026-04-21,False,260417191106779,101.43,189.05,LIVE,-183365.0,-1.7974449647965847,216970.0,2.4201909761243594,2026-04-17 14:46:10.065756,190.7,260417191175043,21.649999999999977,5628.9999999999945,12.806861875184842,22,TARGET,CLOSED
