entry_time,signal_type,entry_strike,option_type,kite_symbol,upstox_instrument_key,ltp_monitor_key,entry_price,scan_entry_price,quantity,lots,scan_expiry,order_expiry,was_expiry_day_rollover,order_id,stop_loss,target,trading_mode,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_lot,total_pnl,pnl_pct,holding_minutes,exit_reason,status
2026-04-21 09:31:23.415940,BULLISH,24450,CE,NIFTY26APR24450CE,NSE_FO|63444,NSE_FO|72323,257.65,59.75,130,2,2026-04-21,2026-04-28,True,PAPER_100001,154.58999999999997,277.65,PAPER,1610180.0,16.133381093490506,1513460.0,10.424380263340511,2026-04-21 09:45:46.602559,278.45,PAPER_100002,20.80000000000001,2704.0000000000014,8.072967203570741,14,TARGET,CLOSED
2026-04-21 09:52:24.685247,BULLISH,24500,CE,NIFTY26APR24500CE,NSE_FO|63447,NSE_FO|72325,258.0,62.55,130,2,2026-04-21,2026-04-28,True,PAPER_100003,154.79999999999998,278.0,PAPER,507845.0,2.419447240071224,1608490.0,8.588603597037407,2026-04-21 10:55:19.573187,278.0,PAPER_100004,20.0,2600.0,7.751937984496124,62,TARGET,CLOSED
