entry_time,signal_type,entry_strike,option_type,kite_symbol,upstox_instrument_key,ltp_monitor_key,entry_price,scan_entry_price,quantity,lots,scan_expiry,order_expiry,was_expiry_day_rollover,order_id,stop_loss,target,trading_mode,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_lot,total_pnl,pnl_pct,holding_minutes,exit_reason,status
2026-04-23 09:31:25.762151,BEARISH,24250,PE,NIFTY26APR24250PE,NSE_FO|72278,NSE_FO|72278,224.7,224.7,195,3,2026-04-28,2026-04-28,False,PAPER_100001,134.82,244.7,PAPER,194155.0,15.499974054278448,78455.0,6.343616965365008,2026-04-23 09:36:05.063801,245.9,PAPER_100002,21.200000000000017,4134.000000000004,9.434801958166453,4,TARGET,CLOSED
2026-04-23 09:52:14.214101,BULLISH,24250,CE,NIFTY26APR24250CE,NSE_FO|72277,NSE_FO|72277,208.0,208.0,195,3,2026-04-28,2026-04-28,False,PAPER_100003,124.8,228.0,PAPER,360490.0,21.01951866590866,495365.0,31.571316127428645,2026-04-23 15:00:03.806503,143.85,PAPER_100004,-64.15,-12509.250000000002,-30.841346153846157,307,EOD_FORCE,CLOSED
