entry_time,signal_type,entry_strike,option_type,kite_symbol,upstox_instrument_key,ltp_monitor_key,entry_price,scan_entry_price,quantity,lots,scan_expiry,order_expiry,was_expiry_day_rollover,order_id,stop_loss,target,trading_mode,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_lot,total_pnl,pnl_pct,holding_minutes,exit_reason,status
2026-04-10 09:34:13.275340,BULLISH,23950,CE,NIFTY2641323950CE,NSE_FO|54810,NSE_FO|54810,162.0,162.0,260,4,2026-04-13,2026-04-13,False,260410190217563,97.2,182.0,LIVE,82810.0,1.3380385237465078,358670.0,9.572714813594018,2026-04-10 10:01:56.082964,182.25,260410190365638,20.25,5265.0,12.5,27,TARGET,CLOSED
2026-04-10 10:07:21.248259,BEARISH,23950,PE,NIFTY2641323950PE,NSE_FO|54811,NSE_FO|54811,159.3,159.3,260,4,2026-04-13,2026-04-13,False,260410190396162,95.58,179.3,LIVE,0.0,0.0,0.0,0.0,2026-04-10 15:00:00.984071,122.75,260410191226678,-36.55000000000001,-9503.000000000004,-22.94413057124922,292,EOD_FORCE,CLOSED
