entry_time,signal_type,entry_strike,option_type,kite_symbol,upstox_instrument_key,ltp_monitor_key,entry_price,scan_entry_price,quantity,lots,scan_expiry,order_expiry,was_expiry_day_rollover,order_id,stop_loss,target,trading_mode,entry_ce_oi_change,entry_ce_oi_change_pct,entry_pe_oi_change,entry_pe_oi_change_pct,exit_time,exit_price,exit_order_id,pnl_per_lot,total_pnl,pnl_pct,holding_minutes,exit_reason,status
2026-04-02 09:31:13.867693,BEARISH,22250,PE,NIFTY2640722250PE,NSE_FO|40723,NSE_FO|40723,292.8,292.8,130,2,2026-04-07,2026-04-07,False,260402190212032,175.68,312.8,LIVE,132600.0,10.309278350515463,204620.0,10.456040123559305,2026-04-02 09:52:18.474503,315.0,260402190344234,22.19999999999999,2885.9999999999986,7.58196721311475,21,TARGET,CLOSED
2026-04-02 09:52:29.074988,BEARISH,22200,PE,NIFTY2640722200PE,NSE_FO|40717,NSE_FO|40717,292.3,292.3,130,2,2026-04-07,2026-04-07,False,260402190345340,175.38,312.3,LIVE,148525.0,11.647466612294831,595595.0,19.836768271562175,2026-04-02 13:40:36.902508,174.1,260402191319426,-118.20000000000002,-15366.000000000002,-40.43790626069107,228,STOP_LOSS,CLOSED
