entry_time,signal_type,entry_strike,option_type,kite_symbol,upstox_instrument_key,entry_price,quantity,lots,order_id,stop_loss,target,trading_mode,spot_at_entry,votes,exit_time,exit_price,exit_order_id,pnl_per_unit,total_pnl,pnl_pct,holding_minutes,exit_reason,status
2026-03-17 09:34:31.082644,BULLISH,23400.0,CE,NIFTY2631723400CE,NSE_FO|57735,81.75,1170,18,PAPER_100001,49.05,101.75,PAPER,23397.4,2,2026-03-17 09:36:57.413582,101.8,PAPER_100002,20.049999999999997,23458.499999999996,24.525993883792047,2,TARGET,CLOSED
2026-03-17 09:37:25.750383,BULLISH,23450.0,CE,NIFTY2631723450CE,NSE_FO|57743,73.95,1300,20,PAPER_100003,44.37,93.95,PAPER,23434.65,2,2026-03-17 09:58:20.403431,100.6,PAPER_100004,26.64999999999999,34644.999999999985,36.03786342123055,20,TARGET,CLOSED
2026-03-17 09:58:33.088387,BULLISH,23500.0,CE,NIFTY2631723500CE,NSE_FO|57745,76.8,1300,20,PAPER_100005,46.08,96.8,PAPER,23497.0,2,2026-03-17 10:18:19.698126,97.2,PAPER_100006,20.400000000000006,26520.000000000007,26.56250000000001,19,TARGET,CLOSED
2026-03-17 10:22:42.475555,BULLISH,23550.0,CE,NIFTY2631723550CE,NSE_FO|57749,82.15,1170,18,PAPER_100007,49.29,102.15,PAPER,23568.35,3,2026-03-17 10:29:39.222295,48.5,PAPER_100008,-33.650000000000006,-39370.50000000001,-40.96165550821668,6,STOP_LOSS,CLOSED
2026-03-17 10:31:43.940746,BEARISH,23500.0,PE,NIFTY2631723500PE,NSE_FO|57748,69.6,1430,22,PAPER_100009,41.76,89.6,PAPER,23507.55,2,2026-03-17 10:33:39.127960,91.25,PAPER_100010,21.650000000000006,30959.500000000007,31.10632183908047,1,TARGET,CLOSED
2026-03-17 10:37:42.140161,BEARISH,23450.0,PE,NIFTY2631723450PE,NSE_FO|57744,70.0,1365,21,PAPER_100011,42.0,90.0,PAPER,23462.6,2,2026-03-17 10:49:45.265769,44.5,PAPER_100012,-25.5,-34807.5,-36.42857142857142,12,OI_REVERSAL,CLOSED
2026-03-17 11:16:53.622273,BEARISH,23450.0,PE,NIFTY2631723450PE,NSE_FO|57744,65.85,1495,23,PAPER_100013,39.51,85.85,PAPER,23459.9,2,2026-03-17 11:21:33.747045,93.85,PAPER_100014,28.0,41860.0,42.520880789673505,4,TARGET,CLOSED
2026-03-17 11:22:55.317019,BEARISH,23450.0,PE,NIFTY2631723450PE,NSE_FO|57744,81.8,1170,18,PAPER_100015,49.08,101.8,PAPER,23430.8,2,2026-03-17 11:25:53.332275,104.0,PAPER_100016,22.200000000000003,25974.000000000004,27.139364303178485,2,TARGET,CLOSED
2026-03-17 11:29:07.414224,BEARISH,23400.0,PE,NIFTY2631723400PE,NSE_FO|57742,90.25,1105,17,PAPER_100017,54.15,110.25,PAPER,23381.8,3,2026-03-17 11:47:12.857368,64.5,PAPER_100018,-25.75,-28453.75,-28.53185595567867,18,OI_REVERSAL,CLOSED
2026-03-17 11:50:15.758034,BULLISH,23400.0,CE,NIFTY2631723400CE,NSE_FO|57735,59.8,1625,25,PAPER_100019,35.879999999999995,79.8,PAPER,23391.3,2,2026-03-17 11:59:15.504055,69.75,PAPER_100020,9.950000000000003,16168.750000000005,16.63879598662208,8,OI_REVERSAL,CLOSED
2026-03-17 12:17:21.850223,BULLISH,23400.0,CE,NIFTY2631723400CE,NSE_FO|57735,54.25,1820,28,PAPER_100021,32.55,74.25,PAPER,23398.45,2,2026-03-17 12:26:23.931216,55.6,PAPER_100022,1.3500000000000014,2457.0000000000027,2.4884792626728136,9,OI_REVERSAL,CLOSED
2026-03-17 12:32:25.791488,BEARISH,23400.0,PE,NIFTY2631723400PE,NSE_FO|57742,65.9,1495,23,PAPER_100023,39.54,85.9,PAPER,23395.7,2,2026-03-17 12:38:27.552024,47.3,PAPER_100024,-18.60000000000001,-27807.000000000015,-28.22458270106223,6,OI_REVERSAL,CLOSED
2026-03-17 12:44:19.058753,BULLISH,23450.0,CE,NIFTY2631723450CE,NSE_FO|57743,53.5,1820,28,PAPER_100025,32.1,73.5,PAPER,23446.4,2,2026-03-17 12:49:57.023884,76.25,PAPER_100026,22.75,41405.0,42.523364485981304,5,TARGET,CLOSED
2026-03-17 12:50:19.968006,BULLISH,23500.0,CE,NIFTY2631723500CE,NSE_FO|57745,45.2,2210,34,PAPER_100027,27.12,65.2,PAPER,23480.2,2,2026-03-17 13:15:02.749276,67.65,PAPER_100028,22.450000000000003,49614.50000000001,49.66814159292036,24,TARGET,CLOSED
2026-03-17 13:17:33.976497,BULLISH,23550.0,CE,NIFTY2631723550CE,NSE_FO|57749,44.9,2210,34,PAPER_100029,26.939999999999998,64.9,PAPER,23547.3,3,2026-03-17 13:29:33.871983,46.15,PAPER_100030,1.25,2762.5,2.783964365256125,11,OI_REVERSAL,CLOSED
