entry_time,signal_type,entry_strike,option_type,kite_symbol,upstox_instrument_key,entry_price,quantity,lots,order_id,stop_loss,target,trading_mode,spot_at_entry,votes,exit_time,exit_price,exit_order_id,pnl_per_unit,total_pnl,pnl_pct,holding_minutes,exit_reason,status
2026-03-11 10:10:18.428033,BEARISH,24100.0,PE,NIFTY2631724100PE,NSE_FO|57800,252.6,390,6,PAPER_100001,151.56,272.6,PAPER,24115.7,3,2026-03-11 10:34:25.900813,256.75,PAPER_100002,4.150000000000006,1618.5000000000023,1.6429136975455287,24,OI_REVERSAL,CLOSED
2026-03-11 10:40:28.789874,BEARISH,24100.0,PE,NIFTY2631724100PE,NSE_FO|57800,270.8,325,5,PAPER_100003,162.48,290.8,PAPER,24088.05,4,2026-03-11 10:46:38.619353,293.05,PAPER_100004,22.25,7231.25,8.216395864106351,6,TARGET,CLOSED
2026-03-11 11:16:41.429175,BEARISH,24050.0,PE,NIFTY2631724050PE,NSE_FO|57798,272.9,325,5,PAPER_100005,163.73999999999998,292.9,PAPER,24053.4,3,2026-03-11 11:22:58.143511,293.65,PAPER_100006,20.75,6743.75,7.603517772077685,6,TARGET,CLOSED
2026-03-11 11:25:43.763652,BEARISH,24000.0,PE,NIFTY2631724000PE,NSE_FO|57796,275.55,325,5,PAPER_100007,165.33,295.55,PAPER,24017.75,6,2026-03-11 11:35:49.989918,295.7,PAPER_100008,20.149999999999977,6548.749999999993,7.3126474324079025,10,TARGET,CLOSED
