entry_time,exit_time,symbol,signal_type,qty,entry_price,exit_price,pnl,pnl_pct,holding_minutes,exit_reason,entry_metric,sell_order_id
2026-04-20T10:37:34.790812,2026-04-20T10:46:45.206285,NIFTY_24450PE,PUT,650,144.85,151.0,3997.5,4.25,9,"OI_REVERSAL metric=10.0688 (>0, |m|>=9.0)",-1.29928,PAPER_SELL_1776662205
2026-04-20T10:49:44.793820,2026-04-20T11:25:52.115961,NIFTY_24450PE,PUT,650,148.75,134.0,-9587.5,-9.92,36,"OI_REVERSAL metric=16.7810 (>0, |m|>=9.0)",-7.404159,PAPER_SELL_1776664552
2026-04-20T12:56:10.896043,2026-04-20T13:00:40.640395,NIFTY_24500PE,PUT,650,145.45,179.6,22197.5,23.48,4,TARGET,-0.07167,PAPER_SELL_1776670240
2026-04-20T13:00:45.879909,2026-04-20T13:14:21.814779,NIFTY_24400CE,CALL,715,138.95,138.65,-214.5,-0.22,13,"OI_REVERSAL metric=-15.7844 (<0, |m|>=9.0)",2.110192,PAPER_SELL_1776671061
