entry_time,nifty_signal,nifty_spot,sensex_atm,entry_strike,option_type,entry_price,exit_target,stop_loss,original_stop_loss,trailing_active,lot_size,quantity_lots,capital_deployed,instrument_key,status,exit_time,exit_price,pnl_per_lot,total_pnl,pnl_pct,holding_minutes,exit_reason
2026-04-02 09:16:00.778187,BEARISH,22220.55,71600,71900,PE,424.2,458.136,428.442,360.57,True,20,11,93324.0,BSE_FO|877418,CLOSED,2026-04-02 09:16:08.133928,428.1,3.900000000000034,858.0000000000075,0.9193776520509274,0,TRAILING_SL
2026-04-02 09:18:57.230230,BEARISH,22250.6,71700,72000,PE,445.0,480.6,449.45,378.25,True,20,11,97900.0,BSE_FO|877080,CLOSED,2026-04-02 09:19:24.803615,484.9,39.89999999999998,8777.999999999995,8.966292134831455,0,TARGET_HIT
2026-04-02 09:19:30.427662,BEARISH,22223.5,71700,72000,PE,476.85,514.998,481.61850000000004,405.3225,True,20,10,95370.0,BSE_FO|877080,CLOSED,2026-04-02 09:20:14.132673,481.45,4.599999999999966,919.9999999999932,0.9646639404424799,0,TRAILING_SL
2026-04-02 09:22:00.835899,BEARISH,22227.7,71700,72000,PE,480.15,518.562,484.95149999999995,408.1275,True,20,10,96030.0,BSE_FO|877080,CLOSED,2026-04-02 09:22:38.268088,483.95,3.8000000000000114,760.0000000000023,0.7914193481203815,0,TRAILING_SL
2026-04-02 09:25:04.604246,BEARISH,22250.5,71800,72100,PE,510.8,551.6640000000001,515.908,434.18,True,20,9,91944.0,BSE_FO|877673,CLOSED,2026-04-02 09:26:44.363978,515.4,4.599999999999966,827.9999999999939,0.900548159749406,1,TRAILING_SL
2026-04-02 09:28:03.147184,BEARISH,22246.05,71700,72000,PE,458.05,494.694,462.63050000000004,389.3425,True,20,10,91610.0,BSE_FO|877080,CLOSED,2026-04-02 09:29:27.770825,460.05,2.0,400.0,0.43663355528872394,1,TRAILING_SL
2026-04-02 09:31:02.691961,BEARISH,22254.25,71800,72100,PE,506.05,546.534,511.1105,430.1425,True,20,9,91089.0,BSE_FO|877673,CLOSED,2026-04-02 09:32:03.803406,508.95,2.8999999999999773,521.9999999999959,0.5730659025787921,1,TRAILING_SL
2026-04-02 09:37:04.734775,BEARISH,22272.2,71800,72100,PE,459.8,496.58400000000006,464.398,390.83,True,20,10,91960.0,BSE_FO|877673,CLOSED,2026-04-02 09:38:43.419276,461.7,1.8999999999999773,379.99999999999545,0.41322314049586284,1,TRAILING_SL
2026-04-02 09:46:06.781984,BEARISH,22261.8,71800,72100,PE,492.75,532.1700000000001,497.6775,418.8375,True,20,10,98550.0,BSE_FO|877673,CLOSED,2026-04-02 09:46:25.146805,487.55,-5.199999999999989,-1039.9999999999977,-1.0553018772196832,0,TRAILING_SL
2026-04-02 09:49:11.380627,BEARISH,22237.1,71700,72000,PE,458.35,495.01800000000003,462.93350000000004,389.5975,True,20,10,91670.0,BSE_FO|877080,CLOSED,2026-04-02 09:49:59.605844,461.7,3.349999999999966,669.9999999999932,0.7308825133631429,0,TRAILING_SL
2026-04-02 09:52:10.052446,BEARISH,22224.75,71700,72000,PE,487.65,526.662,414.5025,414.5025,False,20,10,97530.0,BSE_FO|877080,CLOSED,2026-04-02 09:58:10.564907,491.65,4.0,800.0,0.8202604326873782,6,TIME_EXIT
2026-04-02 09:58:16.227047,BEARISH,22216.1,71700,72000,PE,490.1,529.3080000000001,495.00100000000003,416.58500000000004,True,20,10,98020.0,BSE_FO|877080,CLOSED,2026-04-02 09:58:36.604121,493.0,2.8999999999999773,579.9999999999955,0.5917159763313562,0,TRAILING_SL
2026-04-02 10:01:10.741407,BEARISH,22217.6,71700,72000,PE,462.0,498.96000000000004,466.62,392.7,True,20,10,92400.0,BSE_FO|877080,CLOSED,2026-04-02 10:02:24.651926,465.75,3.75,750.0,0.8116883116883116,1,TRAILING_SL
2026-04-02 10:04:12.345631,BEARISH,22210.75,71600,71900,PE,416.2,449.49600000000004,420.36199999999997,353.77,True,20,12,99888.0,BSE_FO|877418,CLOSED,2026-04-02 10:06:57.294554,451.7,35.5,8520.0,8.529553099471409,2,TARGET_HIT
2026-04-02 10:07:14.711847,BEARISH,22191.1,71600,71900,PE,453.8,490.10400000000004,385.73,385.73,False,20,11,99836.0,BSE_FO|877418,CLOSED,2026-04-02 10:13:16.164635,424.5,-29.30000000000001,-6446.000000000003,-6.456588805641254,6,TIME_EXIT
